locus_tag	ftype	length_bp	gene	EC_number	COG	product
NHKJIMIN_05210	gene	285				
NHKJIMIN_05210	CDS	285				hypothetical protein
NHKJIMIN_05211	gene	309				
NHKJIMIN_05211	CDS	309				hypothetical protein
NHKJIMIN_05212	gene	189	pyk			
NHKJIMIN_05212	CDS	189	pyk	2.7.1.40	COG0469	Pyruvate kinase
NHKJIMIN_05213	gene	231				
NHKJIMIN_05213	CDS	231				hypothetical protein
NHKJIMIN_05214	gene	282				
NHKJIMIN_05214	CDS	282				hypothetical protein
NHKJIMIN_05215	gene	657	trmR			
NHKJIMIN_05215	CDS	657	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
NHKJIMIN_05216	gene	318	rbfA			
NHKJIMIN_05216	CDS	318	rbfA			Ribosome-binding factor A
NHKJIMIN_05217	gene	102				
NHKJIMIN_05217	CDS	102				hypothetical protein
NHKJIMIN_05218	gene	573				
NHKJIMIN_05218	CDS	573				hypothetical protein
NHKJIMIN_05219	gene	147				
NHKJIMIN_05219	CDS	147				hypothetical protein
NHKJIMIN_05220	gene	300				
NHKJIMIN_05220	CDS	300				hypothetical protein
NHKJIMIN_05221	gene	264				
NHKJIMIN_05221	CDS	264				hypothetical protein
NHKJIMIN_05222	gene	444				
NHKJIMIN_05222	CDS	444				hypothetical protein
NHKJIMIN_05223	gene	261				
NHKJIMIN_05223	CDS	261				hypothetical protein
NHKJIMIN_05224	gene	717				
NHKJIMIN_05224	CDS	717				hypothetical protein
NHKJIMIN_05225	gene	177	susC_31			
NHKJIMIN_05225	CDS	177	susC_31		COG1629	TonB-dependent receptor SusC
NHKJIMIN_05226	gene	216				
NHKJIMIN_05226	CDS	216				hypothetical protein
NHKJIMIN_05227	gene	453				
NHKJIMIN_05227	CDS	453				hypothetical protein
NHKJIMIN_05228	gene	801				
NHKJIMIN_05228	CDS	801				hypothetical protein
NHKJIMIN_05229	gene	921				
NHKJIMIN_05229	CDS	921			COG4771	TonB-dependent receptor P3
NHKJIMIN_05230	gene	513				
NHKJIMIN_05230	CDS	513				hypothetical protein
NHKJIMIN_05231	gene	609				
NHKJIMIN_05231	CDS	609				hypothetical protein
NHKJIMIN_05232	gene	828				
NHKJIMIN_05232	CDS	828				hypothetical protein
NHKJIMIN_05233	gene	789				
NHKJIMIN_05233	CDS	789				hypothetical protein
NHKJIMIN_05234	gene	432				
NHKJIMIN_05234	CDS	432				hypothetical protein
NHKJIMIN_05235	gene	186				
NHKJIMIN_05235	CDS	186				hypothetical protein
NHKJIMIN_05236	gene	117				
NHKJIMIN_05236	CDS	117				hypothetical protein
NHKJIMIN_05237	gene	114				
NHKJIMIN_05237	CDS	114				hypothetical protein
NHKJIMIN_05238	gene	510				
NHKJIMIN_05238	CDS	510				hypothetical protein
NHKJIMIN_05239	gene	294				
NHKJIMIN_05239	CDS	294				hypothetical protein
NHKJIMIN_05240	gene	564				
NHKJIMIN_05240	CDS	564				hypothetical protein
NHKJIMIN_05241	gene	504				
NHKJIMIN_05241	CDS	504				hypothetical protein
NHKJIMIN_05242	gene	504				
NHKJIMIN_05242	CDS	504				hypothetical protein
NHKJIMIN_05243	gene	168				
NHKJIMIN_05243	CDS	168				hypothetical protein
NHKJIMIN_05244	gene	894	ahcY_1			
NHKJIMIN_05244	CDS	894	ahcY_1	3.13.2.1		Adenosylhomocysteinase
NHKJIMIN_05245	gene	609	ahcY_2			
NHKJIMIN_05245	CDS	609	ahcY_2	3.13.2.1	COG0499	Adenosylhomocysteinase
NHKJIMIN_05246	gene	444				
NHKJIMIN_05246	CDS	444				hypothetical protein
NHKJIMIN_05247	gene	507				
NHKJIMIN_05247	CDS	507				hypothetical protein
NHKJIMIN_05248	gene	447				
NHKJIMIN_05248	CDS	447				hypothetical protein
NHKJIMIN_05249	gene	1416				
NHKJIMIN_05249	CDS	1416				hypothetical protein
NHKJIMIN_05250	gene	276				
NHKJIMIN_05250	CDS	276				hypothetical protein
NHKJIMIN_05251	gene	258				
NHKJIMIN_05251	CDS	258				hypothetical protein
NHKJIMIN_05252	gene	234				
NHKJIMIN_05252	CDS	234				hypothetical protein
NHKJIMIN_05253	gene	246				
NHKJIMIN_05253	CDS	246				hypothetical protein
NHKJIMIN_05254	gene	252				
NHKJIMIN_05254	CDS	252				hypothetical protein
NHKJIMIN_05255	gene	300				
NHKJIMIN_05255	CDS	300				hypothetical protein
NHKJIMIN_05256	gene	402				
NHKJIMIN_05256	CDS	402				hypothetical protein
NHKJIMIN_05257	gene	237				
NHKJIMIN_05257	CDS	237				hypothetical protein
NHKJIMIN_05258	gene	228				
NHKJIMIN_05258	CDS	228				hypothetical protein
NHKJIMIN_05259	gene	273				
NHKJIMIN_05259	CDS	273				hypothetical protein
NHKJIMIN_05260	gene	291				
NHKJIMIN_05260	CDS	291				hypothetical protein
NHKJIMIN_05261	gene	285				
NHKJIMIN_05261	CDS	285				hypothetical protein
NHKJIMIN_05262	gene	231				
NHKJIMIN_05262	CDS	231				hypothetical protein
NHKJIMIN_05263	gene	147				
NHKJIMIN_05263	CDS	147				hypothetical protein
NHKJIMIN_05264	gene	243				
NHKJIMIN_05264	CDS	243				hypothetical protein
NHKJIMIN_05265	gene	1002				
NHKJIMIN_05265	CDS	1002				hypothetical protein
NHKJIMIN_05266	gene	213				
NHKJIMIN_05266	CDS	213				hypothetical protein
NHKJIMIN_05267	gene	594				
NHKJIMIN_05267	CDS	594				hypothetical protein
NHKJIMIN_05268	gene	501				
NHKJIMIN_05268	CDS	501				hypothetical protein
NHKJIMIN_05269	gene	249				
NHKJIMIN_05269	CDS	249				hypothetical protein
NHKJIMIN_05270	gene	282				
NHKJIMIN_05270	CDS	282				hypothetical protein
NHKJIMIN_05271	gene	432				
NHKJIMIN_05271	CDS	432				hypothetical protein
NHKJIMIN_05272	gene	552				
NHKJIMIN_05272	CDS	552				hypothetical protein
NHKJIMIN_05273	gene	483				
NHKJIMIN_05273	CDS	483				hypothetical protein
NHKJIMIN_05274	gene	228				
NHKJIMIN_05274	CDS	228				hypothetical protein
NHKJIMIN_05275	gene	207				
NHKJIMIN_05275	CDS	207				hypothetical protein
NHKJIMIN_05276	gene	258				
NHKJIMIN_05276	CDS	258				hypothetical protein
NHKJIMIN_05277	gene	639	ltrA_3			
NHKJIMIN_05277	CDS	639	ltrA_3			Group II intron-encoded protein LtrA
NHKJIMIN_05278	gene	375	ltrA_4			
NHKJIMIN_05278	CDS	375	ltrA_4			Group II intron-encoded protein LtrA
NHKJIMIN_05279	gene	330	ltrA_5			
NHKJIMIN_05279	CDS	330	ltrA_5			Group II intron-encoded protein LtrA
NHKJIMIN_05280	gene	177				
NHKJIMIN_05280	CDS	177				hypothetical protein
NHKJIMIN_05281	gene	216				
NHKJIMIN_05281	CDS	216				hypothetical protein
NHKJIMIN_05282	gene	228				
NHKJIMIN_05282	CDS	228				hypothetical protein
NHKJIMIN_05283	gene	342				
NHKJIMIN_05283	CDS	342				hypothetical protein
NHKJIMIN_05284	gene	495				
NHKJIMIN_05284	CDS	495				hypothetical protein
NHKJIMIN_05285	gene	615				
NHKJIMIN_05285	CDS	615				hypothetical protein
NHKJIMIN_05286	gene	453				
NHKJIMIN_05286	CDS	453				hypothetical protein
NHKJIMIN_05287	gene	147				
NHKJIMIN_05287	CDS	147				hypothetical protein
NHKJIMIN_05288	gene	417				
NHKJIMIN_05288	CDS	417				hypothetical protein
NHKJIMIN_05289	gene	369				
NHKJIMIN_05289	CDS	369				hypothetical protein
NHKJIMIN_05290	gene	333				
NHKJIMIN_05290	CDS	333				hypothetical protein
NHKJIMIN_05291	gene	258				
NHKJIMIN_05291	CDS	258				hypothetical protein
NHKJIMIN_05292	gene	756				
NHKJIMIN_05292	CDS	756				hypothetical protein
NHKJIMIN_05293	gene	258				
NHKJIMIN_05293	CDS	258				hypothetical protein
NHKJIMIN_05294	gene	129				
NHKJIMIN_05294	CDS	129				hypothetical protein
NHKJIMIN_05295	gene	255				
NHKJIMIN_05295	CDS	255				hypothetical protein
NHKJIMIN_05296	gene	240				
NHKJIMIN_05296	CDS	240				hypothetical protein
NHKJIMIN_05297	gene	648				
NHKJIMIN_05297	CDS	648				hypothetical protein
NHKJIMIN_05298	gene	432				
NHKJIMIN_05298	CDS	432				hypothetical protein
NHKJIMIN_05299	gene	327				
NHKJIMIN_05299	CDS	327				hypothetical protein
NHKJIMIN_05300	gene	618				
NHKJIMIN_05300	CDS	618				hypothetical protein
NHKJIMIN_05301	gene	1167				
NHKJIMIN_05301	CDS	1167				hypothetical protein
NHKJIMIN_05302	gene	627				
NHKJIMIN_05302	CDS	627				hypothetical protein
NHKJIMIN_05303	gene	777				
NHKJIMIN_05303	CDS	777				hypothetical protein
NHKJIMIN_05304	gene	198				
NHKJIMIN_05304	CDS	198				hypothetical protein
NHKJIMIN_05305	gene	126				
NHKJIMIN_05305	CDS	126				hypothetical protein
NHKJIMIN_05306	gene	177				
NHKJIMIN_05306	CDS	177				hypothetical protein
NHKJIMIN_05307	gene	297				
NHKJIMIN_05307	CDS	297				hypothetical protein
NHKJIMIN_05308	gene	132				
NHKJIMIN_05308	CDS	132				hypothetical protein
NHKJIMIN_05309	gene	189				
NHKJIMIN_05309	CDS	189				hypothetical protein
NHKJIMIN_05310	gene	159				
NHKJIMIN_05310	CDS	159				hypothetical protein
NHKJIMIN_05311	gene	180				
NHKJIMIN_05311	CDS	180				hypothetical protein
NHKJIMIN_05312	gene	261				
NHKJIMIN_05312	CDS	261				hypothetical protein
NHKJIMIN_05313	gene	465				
NHKJIMIN_05313	CDS	465				hypothetical protein
NHKJIMIN_05314	gene	306				
NHKJIMIN_05314	CDS	306				hypothetical protein
NHKJIMIN_05315	gene	351				
NHKJIMIN_05315	CDS	351				hypothetical protein
NHKJIMIN_05316	gene	333				
NHKJIMIN_05316	CDS	333				hypothetical protein
NHKJIMIN_05317	gene	570				
NHKJIMIN_05317	CDS	570				hypothetical protein
NHKJIMIN_05318	gene	414				
NHKJIMIN_05318	CDS	414				hypothetical protein
NHKJIMIN_05319	gene	624	zraR_3			
NHKJIMIN_05319	CDS	624	zraR_3		COG2204	Transcriptional regulatory protein ZraR
NHKJIMIN_05320	gene	684				
NHKJIMIN_05320	CDS	684				hypothetical protein
NHKJIMIN_05321	gene	234				
NHKJIMIN_05321	CDS	234				hypothetical protein
NHKJIMIN_05322	gene	600	rcsC_8			
NHKJIMIN_05322	CDS	600	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
NHKJIMIN_05323	gene	495	luxQ_3			
NHKJIMIN_05323	CDS	495	luxQ_3	2.7.13.3	COG0784	Autoinducer 2 sensor kinase/phosphatase LuxQ
NHKJIMIN_05324	gene	288				
NHKJIMIN_05324	CDS	288				hypothetical protein
NHKJIMIN_05325	gene	180				
NHKJIMIN_05325	CDS	180				hypothetical protein
NHKJIMIN_05326	gene	486				
NHKJIMIN_05326	CDS	486				hypothetical protein
NHKJIMIN_05327	gene	372	tetO_1			
NHKJIMIN_05327	CDS	372	tetO_1			Tetracycline resistance protein TetO
NHKJIMIN_05328	gene	483	tetM_3			
NHKJIMIN_05328	CDS	483	tetM_3			Tetracycline resistance protein TetM from transposon TnFO1
NHKJIMIN_05329	gene	303				
NHKJIMIN_05329	CDS	303				hypothetical protein
NHKJIMIN_05330	gene	270	tetO_2			
NHKJIMIN_05330	CDS	270	tetO_2			Tetracycline resistance protein TetO
NHKJIMIN_05331	gene	279				
NHKJIMIN_05331	CDS	279				hypothetical protein
NHKJIMIN_05332	gene	837				
NHKJIMIN_05332	CDS	837				IS982 family transposase IS1187
NHKJIMIN_05333	gene	291				
NHKJIMIN_05333	CDS	291				hypothetical protein
NHKJIMIN_05334	gene	204				
NHKJIMIN_05334	CDS	204				hypothetical protein
NHKJIMIN_05335	gene	750				
NHKJIMIN_05335	CDS	750				hypothetical protein
NHKJIMIN_05336	gene	108				
NHKJIMIN_05336	CDS	108				hypothetical protein
NHKJIMIN_05337	gene	657				
NHKJIMIN_05337	CDS	657				hypothetical protein
NHKJIMIN_05338	gene	1023				
NHKJIMIN_05338	CDS	1023				hypothetical protein
NHKJIMIN_05339	gene	402				
NHKJIMIN_05339	CDS	402				hypothetical protein
NHKJIMIN_05340	gene	111				
NHKJIMIN_05340	CDS	111				hypothetical protein
NHKJIMIN_05341	gene	273				
NHKJIMIN_05341	CDS	273				hypothetical protein
NHKJIMIN_05342	gene	558				
NHKJIMIN_05342	CDS	558				hypothetical protein
NHKJIMIN_05343	gene	282				
NHKJIMIN_05343	CDS	282				hypothetical protein
NHKJIMIN_05344	gene	468				
NHKJIMIN_05344	CDS	468				hypothetical protein
NHKJIMIN_05345	gene	387				
NHKJIMIN_05345	CDS	387				hypothetical protein
NHKJIMIN_05346	gene	192				
NHKJIMIN_05346	CDS	192				hypothetical protein
NHKJIMIN_05347	gene	411				
NHKJIMIN_05347	CDS	411				hypothetical protein
NHKJIMIN_05348	gene	549				
NHKJIMIN_05348	CDS	549				hypothetical protein
NHKJIMIN_05349	gene	510				
NHKJIMIN_05349	CDS	510				hypothetical protein
NHKJIMIN_05350	gene	321	topB_5			
NHKJIMIN_05350	CDS	321	topB_5	5.6.2.1		DNA topoisomerase 3
NHKJIMIN_05351	gene	327	topB_6			
NHKJIMIN_05351	CDS	327	topB_6	5.6.2.1	COG0550	DNA topoisomerase 3
NHKJIMIN_05352	gene	501	topB_7			
NHKJIMIN_05352	CDS	501	topB_7	5.6.2.1	COG0550	DNA topoisomerase 3
NHKJIMIN_05353	gene	309	topB_8			
NHKJIMIN_05353	CDS	309	topB_8	5.6.2.1		DNA topoisomerase 3
NHKJIMIN_05354	gene	1401				
NHKJIMIN_05354	CDS	1401				hypothetical protein
NHKJIMIN_05355	gene	297				
NHKJIMIN_05355	CDS	297				hypothetical protein
NHKJIMIN_05356	gene	447				
NHKJIMIN_05356	CDS	447				hypothetical protein
NHKJIMIN_05357	gene	300				
NHKJIMIN_05357	CDS	300				hypothetical protein
NHKJIMIN_05358	gene	276				
NHKJIMIN_05358	CDS	276				hypothetical protein
NHKJIMIN_05359	gene	156				
NHKJIMIN_05359	CDS	156				hypothetical protein
NHKJIMIN_05360	gene	189				
NHKJIMIN_05360	CDS	189				hypothetical protein
NHKJIMIN_05361	gene	1197				
NHKJIMIN_05361	CDS	1197				hypothetical protein
NHKJIMIN_05362	gene	786	rcsC_9			
NHKJIMIN_05362	CDS	786	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
NHKJIMIN_05363	gene	171	cph1			
NHKJIMIN_05363	CDS	171	cph1	2.7.13.3	COG4251	Phytochrome-like protein Cph1
NHKJIMIN_05364	gene	177	menE_3			
NHKJIMIN_05364	CDS	177	menE_3	6.2.1.26		2-succinylbenzoate--CoA ligase
NHKJIMIN_05365	gene	369	menE_4			
NHKJIMIN_05365	CDS	369	menE_4	6.2.1.26		2-succinylbenzoate--CoA ligase
NHKJIMIN_05366	gene	204				
NHKJIMIN_05366	CDS	204				hypothetical protein
NHKJIMIN_05367	gene	399	menE_5			
NHKJIMIN_05367	CDS	399	menE_5	6.2.1.26		2-succinylbenzoate--CoA ligase
NHKJIMIN_05368	gene	147				
NHKJIMIN_05368	CDS	147				hypothetical protein
NHKJIMIN_05369	gene	510	menE_6			
NHKJIMIN_05369	CDS	510	menE_6	6.2.1.26		2-succinylbenzoate--CoA ligase
NHKJIMIN_05370	gene	576				
NHKJIMIN_05370	CDS	576				hypothetical protein
NHKJIMIN_05371	gene	180	rpsO			
NHKJIMIN_05371	CDS	180	rpsO			Small ribosomal subunit protein uS15
NHKJIMIN_05372	gene	204	bipA_1			
NHKJIMIN_05372	CDS	204	bipA_1	3.6.5.-	COG1217	Large ribosomal subunit assembly factor BipA
NHKJIMIN_05373	gene	516	bipA_2			
NHKJIMIN_05373	CDS	516	bipA_2	3.6.5.-		Large ribosomal subunit assembly factor BipA
NHKJIMIN_05374	gene	816	bipA_3			
NHKJIMIN_05374	CDS	816	bipA_3	3.6.5.-	COG1217	Large ribosomal subunit assembly factor BipA
NHKJIMIN_05375	gene	204	bipA_4			
NHKJIMIN_05375	CDS	204	bipA_4	3.6.5.-	COG1217	Large ribosomal subunit assembly factor BipA
NHKJIMIN_05376	gene	219				
NHKJIMIN_05376	CDS	219				hypothetical protein
NHKJIMIN_05377	gene	300				
NHKJIMIN_05377	CDS	300				hypothetical protein
NHKJIMIN_05378	gene	147				
NHKJIMIN_05378	CDS	147				hypothetical protein
NHKJIMIN_05379	gene	324				
NHKJIMIN_05379	CDS	324				hypothetical protein
NHKJIMIN_05380	gene	240				
NHKJIMIN_05380	CDS	240				hypothetical protein
NHKJIMIN_05381	gene	297				
NHKJIMIN_05381	CDS	297				hypothetical protein
NHKJIMIN_05382	gene	606				
NHKJIMIN_05382	CDS	606				hypothetical protein
NHKJIMIN_05383	gene	213				
NHKJIMIN_05383	CDS	213				hypothetical protein
NHKJIMIN_05384	gene	435				
NHKJIMIN_05384	CDS	435			COG4771	TonB-dependent receptor P3
NHKJIMIN_05385	gene	171				
NHKJIMIN_05385	CDS	171				hypothetical protein
NHKJIMIN_05386	gene	2358	susC_32			
NHKJIMIN_05386	CDS	2358	susC_32		COG1629	TonB-dependent receptor SusC
NHKJIMIN_05387	gene	465				
NHKJIMIN_05387	CDS	465				hypothetical protein
NHKJIMIN_05388	gene	312				
NHKJIMIN_05388	CDS	312				hypothetical protein
NHKJIMIN_05389	gene	1248				
NHKJIMIN_05389	CDS	1248				hypothetical protein
NHKJIMIN_05390	gene	369				
NHKJIMIN_05390	CDS	369				hypothetical protein
NHKJIMIN_05391	gene	1440				
NHKJIMIN_05391	CDS	1440				hypothetical protein
NHKJIMIN_05392	gene	195				
NHKJIMIN_05392	CDS	195				hypothetical protein
NHKJIMIN_05393	gene	225				
NHKJIMIN_05393	CDS	225				hypothetical protein
NHKJIMIN_05394	gene	342				
NHKJIMIN_05394	CDS	342				hypothetical protein
NHKJIMIN_05395	gene	258				
NHKJIMIN_05395	CDS	258				hypothetical protein
NHKJIMIN_05396	gene	528				
NHKJIMIN_05396	CDS	528				hypothetical protein
NHKJIMIN_05397	gene	564				
NHKJIMIN_05397	CDS	564				hypothetical protein
NHKJIMIN_05398	gene	459				
NHKJIMIN_05398	CDS	459				hypothetical protein
NHKJIMIN_05399	gene	273				
NHKJIMIN_05399	CDS	273				hypothetical protein
NHKJIMIN_05400	gene	648	glaB_7			
NHKJIMIN_05400	CDS	648	glaB_7	3.2.1.-	COG5434	Alpha-1,3-galactosidase B
NHKJIMIN_05401	gene	117				
NHKJIMIN_05401	CDS	117				hypothetical protein
NHKJIMIN_05402	gene	702	glaB_8			
NHKJIMIN_05402	CDS	702	glaB_8	3.2.1.-	COG5434	Alpha-1,3-galactosidase B
NHKJIMIN_05403	gene	372				
NHKJIMIN_05403	CDS	372				hypothetical protein
NHKJIMIN_05404	gene	507				
NHKJIMIN_05404	CDS	507				hypothetical protein
NHKJIMIN_05405	gene	204				
NHKJIMIN_05405	CDS	204				hypothetical protein
NHKJIMIN_05406	gene	480				
NHKJIMIN_05406	CDS	480				hypothetical protein
NHKJIMIN_05407	gene	597				
NHKJIMIN_05407	CDS	597				hypothetical protein
NHKJIMIN_05408	gene	228				
NHKJIMIN_05408	CDS	228				hypothetical protein
NHKJIMIN_05409	gene	780				
NHKJIMIN_05409	CDS	780				hypothetical protein
NHKJIMIN_05410	gene	402				
NHKJIMIN_05410	CDS	402				hypothetical protein
NHKJIMIN_05411	gene	243				
NHKJIMIN_05411	CDS	243				hypothetical protein
NHKJIMIN_05412	gene	393				
NHKJIMIN_05412	CDS	393			COG1629	TonB-dependent receptor P26
NHKJIMIN_05413	gene	405				
NHKJIMIN_05413	CDS	405				hypothetical protein
NHKJIMIN_05414	gene	663				
NHKJIMIN_05414	CDS	663				hypothetical protein
NHKJIMIN_05415	gene	450				
NHKJIMIN_05415	CDS	450				hypothetical protein
NHKJIMIN_05416	gene	432				
NHKJIMIN_05416	CDS	432				hypothetical protein
NHKJIMIN_05417	gene	510				
NHKJIMIN_05417	CDS	510				hypothetical protein
NHKJIMIN_05418	gene	1449				
NHKJIMIN_05418	CDS	1449			COG4771	TonB-dependent receptor P3
NHKJIMIN_05419	gene	1404				
NHKJIMIN_05419	CDS	1404				hypothetical protein
NHKJIMIN_05420	gene	381				
NHKJIMIN_05420	CDS	381				hypothetical protein
NHKJIMIN_05421	gene	483				
NHKJIMIN_05421	CDS	483				IS1182 family transposase ISBf5
NHKJIMIN_05422	gene	147				
NHKJIMIN_05422	CDS	147				hypothetical protein
NHKJIMIN_05423	gene	303				
NHKJIMIN_05423	CDS	303				IS1182 family transposase ISBf5
NHKJIMIN_05424	gene	198				
NHKJIMIN_05424	CDS	198				hypothetical protein
NHKJIMIN_05425	gene	348				
NHKJIMIN_05425	CDS	348				hypothetical protein
NHKJIMIN_05426	gene	1419	pckA_1			
NHKJIMIN_05426	CDS	1419	pckA_1	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
NHKJIMIN_05427	gene	129	pckA_2			
NHKJIMIN_05427	CDS	129	pckA_2	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
NHKJIMIN_05428	gene	654	upp			
NHKJIMIN_05428	CDS	654	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
NHKJIMIN_05429	gene	183				
NHKJIMIN_05429	CDS	183				hypothetical protein
NHKJIMIN_05430	gene	450				
NHKJIMIN_05430	CDS	450				hypothetical protein
NHKJIMIN_05431	gene	264				
NHKJIMIN_05431	CDS	264				hypothetical protein
NHKJIMIN_05432	gene	390	korB_1			
NHKJIMIN_05432	CDS	390	korB_1	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
NHKJIMIN_05433	gene	534	korB_2			
NHKJIMIN_05433	CDS	534	korB_2	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
NHKJIMIN_05434	gene	228	korA_1			
NHKJIMIN_05434	CDS	228	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
NHKJIMIN_05435	gene	297	korA_2			
NHKJIMIN_05435	CDS	297	korA_2	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
NHKJIMIN_05436	gene	384	korA_3			
NHKJIMIN_05436	CDS	384	korA_3	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
NHKJIMIN_05437	gene	345				
NHKJIMIN_05437	CDS	345				hypothetical protein
NHKJIMIN_05438	gene	180				
NHKJIMIN_05438	CDS	180				hypothetical protein
NHKJIMIN_05439	gene	75				
NHKJIMIN_05439	tRNA	75				tRNA-Arg(cct)
NHKJIMIN_05440	gene	1311	secDF			
NHKJIMIN_05440	CDS	1311	secDF		COG0341	Protein translocase subunit SecDF
NHKJIMIN_05441	gene	312	secD			
NHKJIMIN_05441	CDS	312	secD		COG0342	Protein translocase subunit SecD
NHKJIMIN_05442	gene	624				
NHKJIMIN_05442	CDS	624				hypothetical protein
NHKJIMIN_05443	gene	483				
NHKJIMIN_05443	CDS	483				hypothetical protein
NHKJIMIN_05444	gene	192				
NHKJIMIN_05444	CDS	192				hypothetical protein
NHKJIMIN_05445	gene	525				
NHKJIMIN_05445	CDS	525				hypothetical protein
NHKJIMIN_05446	gene	537				
NHKJIMIN_05446	CDS	537				hypothetical protein
NHKJIMIN_05447	gene	129				
NHKJIMIN_05447	CDS	129				hypothetical protein
NHKJIMIN_05448	gene	519				
NHKJIMIN_05448	CDS	519				hypothetical protein
NHKJIMIN_05449	gene	534				
NHKJIMIN_05449	CDS	534				hypothetical protein
NHKJIMIN_05450	gene	273	hup_2			
NHKJIMIN_05450	CDS	273	hup_2			DNA-binding protein HU
NHKJIMIN_05451	gene	624	argS_1			
NHKJIMIN_05451	CDS	624	argS_1	6.1.1.19	COG0018	Arginine--tRNA ligase
NHKJIMIN_05452	gene	231	argS_2			
NHKJIMIN_05452	CDS	231	argS_2	6.1.1.19		Arginine--tRNA ligase
NHKJIMIN_05453	gene	675	argS_3			
NHKJIMIN_05453	CDS	675	argS_3	6.1.1.19	COG0018	Arginine--tRNA ligase
NHKJIMIN_05454	gene	240	argS_4			
NHKJIMIN_05454	CDS	240	argS_4	6.1.1.19	COG0018	Arginine--tRNA ligase
NHKJIMIN_05455	gene	162				
NHKJIMIN_05455	CDS	162				hypothetical protein
NHKJIMIN_05456	gene	330				
NHKJIMIN_05456	CDS	330				hypothetical protein
NHKJIMIN_05457	gene	264				
NHKJIMIN_05457	CDS	264				hypothetical protein
NHKJIMIN_05458	gene	276				
NHKJIMIN_05458	CDS	276				hypothetical protein
NHKJIMIN_05459	gene	534	topA_1			
NHKJIMIN_05459	CDS	534	topA_1	5.6.2.1		DNA topoisomerase 1
NHKJIMIN_05460	gene	471	topA_2			
NHKJIMIN_05460	CDS	471	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
NHKJIMIN_05461	gene	258	topA_3			
NHKJIMIN_05461	CDS	258	topA_3	5.6.2.1		DNA topoisomerase 1
NHKJIMIN_05462	gene	141				
NHKJIMIN_05462	CDS	141				hypothetical protein
NHKJIMIN_05463	gene	594				
NHKJIMIN_05463	CDS	594				hypothetical protein
NHKJIMIN_05464	gene	612				
NHKJIMIN_05464	CDS	612				hypothetical protein
NHKJIMIN_05465	gene	924	cpoB_1			
NHKJIMIN_05465	CDS	924	cpoB_1			Cell division coordinator CpoB
NHKJIMIN_05466	gene	594				
NHKJIMIN_05466	CDS	594				hypothetical protein
NHKJIMIN_05467	gene	297				
NHKJIMIN_05467	CDS	297				hypothetical protein
NHKJIMIN_05468	gene	798	cpoB_2			
NHKJIMIN_05468	CDS	798	cpoB_2			Cell division coordinator CpoB
NHKJIMIN_05469	gene	159				
NHKJIMIN_05469	CDS	159				hypothetical protein
NHKJIMIN_05470	gene	423	nudC_3			
NHKJIMIN_05470	CDS	423	nudC_3	3.6.1.22		NAD-capped RNA hydrolase NudC
NHKJIMIN_05471	gene	195				
NHKJIMIN_05471	CDS	195				hypothetical protein
NHKJIMIN_05472	gene	945				
NHKJIMIN_05472	CDS	945				hypothetical protein
NHKJIMIN_05473	gene	207				
NHKJIMIN_05473	CDS	207				hypothetical protein
NHKJIMIN_05474	gene	282				
NHKJIMIN_05474	CDS	282				hypothetical protein
NHKJIMIN_05475	gene	153				
NHKJIMIN_05475	CDS	153				hypothetical protein
NHKJIMIN_05476	gene	357				
NHKJIMIN_05476	CDS	357				hypothetical protein
NHKJIMIN_05477	gene	198				
NHKJIMIN_05477	CDS	198				hypothetical protein
NHKJIMIN_05478	gene	753				
NHKJIMIN_05478	CDS	753				hypothetical protein
NHKJIMIN_05479	gene	237				
NHKJIMIN_05479	CDS	237				hypothetical protein
NHKJIMIN_05480	gene	360				
NHKJIMIN_05480	CDS	360				hypothetical protein
NHKJIMIN_05481	gene	252				
NHKJIMIN_05481	CDS	252				hypothetical protein
NHKJIMIN_05482	gene	1134				
NHKJIMIN_05482	CDS	1134				hypothetical protein
NHKJIMIN_05483	gene	180				
NHKJIMIN_05483	CDS	180				hypothetical protein
