#Annotated with Bakta v1.11.4, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2987685	2988125	-	LLMDKN_006517	15.7	5.6		
contig_1	2988067	2988333	-	LLMDKN_006518	9.7	9.3		
contig_1	2988388	2988525	-	LLMDKN_006519	5.0	9.6		
contig_1	2988504	2988671	-	LLMDKN_006520	6.2	4.3	PF14559.12|TPR_19	PFAM:PF14559.12
contig_1	2988620	2988973	-	LLMDKN_006521	13.5	5.2		
contig_1	2989035	2989889	-	LLMDKN_006522	31.6	9.0		
contig_1	2990618	2990824	-	LLMDKN_006524	7.8	9.2		
contig_1	2991109	2991606	+	LLMDKN_006525	19.5	5.4		
contig_1	2991572	2991901	+	LLMDKN_006526	12.3	9.2	PF00165.29|HTH_AraC, PF12833.13|HTH_18	PFAM:PF00165.29, PFAM:PF12833.13
contig_1	2991771	2992031	-	LLMDKN_006527	10.3	10.1		
contig_1	2992291	2992485	-	LLMDKN_006528	7.4	10.1		
contig_1	2992482	2993120	-	LLMDKN_006529	24.3	9.3		
contig_1	2993330	2993488	-	LLMDKN_006530	6.3	6.2		
contig_1	2993763	2993975	-	LLMDKN_006531	8.0	9.5		
contig_1	2994063	2994329	-	LLMDKN_006532	10.3	4.2		
contig_1	2994326	2994709	-	LLMDKN_006533	14.8	6.1		
contig_1	2994709	2994951	-	LLMDKN_006534	9.2	9.6		
contig_1	2995130	2995273	-	LLMDKN_006535	5.8	9.7		
contig_1	2995389	2996174	-	LLMDKN_006536	29.5	8.8	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	2996680	2997087	-	LLMDKN_006537	14.2	10.5	PF07715.20|Plug	PFAM:PF07715.20
contig_1	2997084	2997455	-	LLMDKN_006538	14.1	9.5		
contig_1	2997531	2997740	+	LLMDKN_006539	7.7	5.3		
contig_1	2997638	2997883	-	LLMDKN_006540	9.1	6.1		
contig_1	2997990	2998178	-	LLMDKN_006541	7.1	4.8		
contig_1	2998157	2998411	-	LLMDKN_006542	10.2	7.8		
contig_1	2998670	2999323	-	LLMDKN_006543	25.5	9.8		
contig_1	2999406	2999714	-	LLMDKN_006544	12.0	8.7		
contig_1	2999686	2999790	-	LLMDKN_006545	4.4	9.5		
contig_1	2999787	3000128	-	LLMDKN_006546	13.2	6.5		
contig_1	3000364	3000537	+	LLMDKN_006547	6.5	10.7		
contig_1	3000606	3001037	-	LLMDKN_006548	16.6	5.4	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	3001063	3001689	-	LLMDKN_006549	23.7	4.7		
contig_1	3001653	3002003	-	LLMDKN_006550	12.9	8.2	PF14322.12|SusD-like_3	PFAM:PF14322.12
contig_1	3002300	3002815	-	LLMDKN_006551	19.3	6.6		
contig_1	3002779	3003063	-	LLMDKN_006552	10.3	4.9		
contig_1	3003060	3003554	-	LLMDKN_006553	18.2	5.1	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	3003509	3003649	-	LLMDKN_006554	4.9	4.6		
contig_1	3003670	3003798	-	LLMDKN_006555	4.7	8.2		
contig_1	3003753	3004037	-	LLMDKN_006556	10.4	4.7		
contig_1	3004034	3004435	-	LLMDKN_006557	15.3	9.7		
contig_1	3004468	3004689	-	LLMDKN_006558	8.1	10.6		
contig_1	3004763	3004885	-	LLMDKN_006559	4.3	4.7		
contig_1	3004973	3005164	-	LLMDKN_006560	6.5	4.1		
contig_1	3005306	3005476	-	LLMDKN_006561	6.2	5.2	PF14466.11|PLCC	PFAM:PF14466.11
contig_1	3005614	3005772	-	LLMDKN_006562	5.8	8.0	PF14466.11|PLCC	PFAM:PF14466.11
contig_1	3012428	3012646	+	LLMDKN_006568	8.1	10.3		
contig_1	3013176	3013517	+	LLMDKN_006569	12.7	10.0		
contig_1	3013514	3013819	+	LLMDKN_006570	10.6	5.0		
contig_1	3013887	3014195	+	LLMDKN_006571	11.4	6.2		
contig_1	3014192	3014419	+	LLMDKN_006572	8.5	7.9		
contig_1	3014521	3014787	+	LLMDKN_006573	10.1	4.6		
contig_1	3014732	3015115	+	LLMDKN_006574	14.3	5.1		
contig_1	3015231	3015392	+	LLMDKN_006575	5.6	11.1		
contig_1	3015352	3015450	+	LLMDKN_006576	3.7	4.6		
contig_1	3015572	3015670	+	LLMDKN_006577	3.6	5.0		
contig_1	3015708	3015965	+	LLMDKN_006578	9.5	9.7	PF03544.19|TonB_C	PFAM:PF03544.19
contig_1	3016006	3016629	+	LLMDKN_006579	23.4	6.2		
contig_1	3017009	3017557	+	LLMDKN_006580	20.1	8.3	PF07719.23|TPR_2, PF13174.12|TPR_6, PF13428.12|TPR_14, PF13431.12|TPR_17, PF13432.12|TPR_16, PF14559.12|TPR_19	PFAM:PF07719.23, PFAM:PF13174.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12
contig_1	3017554	3017772	+	LLMDKN_006581	8.3	5.6		
contig_1	3017792	3018238	+	LLMDKN_006582	16.9	5.3	PF13414.12|TPR_11	PFAM:PF13414.12
contig_1	3018274	3018375	+	LLMDKN_006583	3.7	9.3		
contig_1	3018860	3018985	+	LLMDKN_006584	4.9	8.0		
contig_1	3019039	3019170	+	LLMDKN_006585	5.0	4.3		
contig_1	3019231	3019872	+	LLMDKN_006586	24.8	4.8		
contig_1	3019869	3020177	+	LLMDKN_006587	11.8	8.7		
contig_1	3020194	3020373	+	LLMDKN_006588	6.8	4.7		
contig_1	3020444	3020866	+	LLMDKN_006589	16.7	9.4		
contig_1	3020903	3021172	+	LLMDKN_006590	10.2	6.5		
contig_1	3021142	3021288	+	LLMDKN_006591	5.4	10.5		
contig_1	3021295	3021573	+	LLMDKN_006592	10.5	5.9		
contig_1	3021667	3021858	+	LLMDKN_006593	7.4	4.4		
contig_1	3022004	3022513	+	LLMDKN_006594	19.4	4.8		
contig_1	3022519	3022653	+	LLMDKN_006595	5.2	5.0		
contig_1	3022619	3023104	+	LLMDKN_006596	17.9	9.2		
contig_1	3023071	3023226	+	LLMDKN_006597	5.5	8.3		
contig_1	3023229	3023360	+	LLMDKN_006598	4.7	6.0		
contig_1	3023931	3024335	+	LLMDKN_006600	15.2	9.0		
contig_1	3024456	3024953	+	LLMDKN_006601	19.5	9.6		
contig_1	3025063	3025311	+	LLMDKN_006602	9.3	5.0		
contig_1	3025295	3025750	+	LLMDKN_006603	17.6	9.4	PF05598.16|DUF772	PFAM:PF05598.16
contig_1	3025692	3025856	+	LLMDKN_006604	6.5	9.3		
contig_1	3025869	3026399	+	LLMDKN_006605	20.8	9.0	PF13751.12|DDE_Tnp_1_6	PFAM:PF13751.12
contig_1	3026446	3026745	+	LLMDKN_006606	11.7	9.8	PF13751.12|DDE_Tnp_1_6	PFAM:PF13751.12
contig_1	3027313	3027492	+	LLMDKN_006608	7.1	9.9		
contig_1	3027480	3027638	+	LLMDKN_006609	6.0	6.9		
contig_1	3028426	3028542	+	LLMDKN_006611	4.3	5.5		
contig_1	3028693	3029100	+	LLMDKN_006612	15.5	8.2		
contig_1	3029252	3029458	-	LLMDKN_006613	7.9	10.1		
contig_1	3029670	3029819	-	LLMDKN_006614	5.7	6.5	PF02954.25|HTH_8	PFAM:PF02954.25
contig_1	3029780	3030163	-	LLMDKN_006615	15.0	10.1		
contig_1	3030120	3030416	-	LLMDKN_006616	10.8	6.6	PF00158.32|Sigma54_activat	PFAM:PF00158.32
contig_1	3030636	3030818	-	LLMDKN_006617	6.7	6.0	PF00072.30|Response_reg	PFAM:PF00072.30
contig_1	3031185	3031397	+	LLMDKN_006618	8.1	6.7	PF00160.26|Pro_isomerase	PFAM:PF00160.26
contig_1	3031363	3031581	+	LLMDKN_006619	8.0	10.0		
contig_1	3031557	3031868	+	LLMDKN_006620	11.9	6.3		
contig_1	3031816	3031920	+	LLMDKN_006621	3.9	9.5	PF00160.26|Pro_isomerase	PFAM:PF00160.26
contig_1	3031952	3032110	+	LLMDKN_006622	5.8	6.4		
contig_1	3032124	3032501	+	LLMDKN_006623	14.5	4.8		
contig_1	3032449	3032700	+	LLMDKN_006624	9.7	10.0	PF05193.26|Peptidase_M16_C	PFAM:PF05193.26
contig_1	3032657	3033199	+	LLMDKN_006625	20.6	5.0	PF05193.26|Peptidase_M16_C	PFAM:PF05193.26
contig_1	3033313	3033411	-	LLMDKN_006626	3.4	5.9		
contig_1	3033430	3033837	+	LLMDKN_006627	14.9	9.2		
contig_1	3033851	3034231	+	LLMDKN_006628	14.0	11.3		
contig_1	3034251	3034520	+	LLMDKN_006629	10.1	10.0		
contig_1	3034524	3034637	+	LLMDKN_006630	4.0	7.8		
contig_1	3034621	3034881	+	LLMDKN_006631	10.0	5.3		
contig_1	3034903	3036003	+	LLMDKN_006632	41.3	9.2	PF00512.31|HisKA, PF02518.31|HATPase_c	PFAM:PF00512.31, PFAM:PF02518.31
contig_1	3035985	3036530	+	LLMDKN_006633	20.0	4.6	PF00072.30|Response_reg	PFAM:PF00072.30
contig_1	3036594	3036833	+	LLMDKN_006634	8.8	5.0		
contig_1	3036938	3037234	+	LLMDKN_006635	11.4	10.2		
contig_1	3037237	3037641	+	LLMDKN_006636	15.0	6.1		
contig_1	3037638	3039059	+	LLMDKN_006637	52.7	7.8		
contig_1	3039050	3039496	+	LLMDKN_006638	16.5	9.1		
contig_1	3039462	3039902	+	LLMDKN_006639	16.4	4.6		
contig_1	3039953	3040495	+	LLMDKN_006640	20.1	8.7	PF04357.19|TamB	PFAM:PF04357.19
contig_1	3040652	3041104	+	LLMDKN_006641	15.9	4.8	PF04357.19|TamB	PFAM:PF04357.19
contig_1	3041194	3041487	+	LLMDKN_006642	11.4	10.3		
contig_1	3041511	3042113	+	LLMDKN_006643	22.8	9.6		
contig_1	3042082	3042738	+	LLMDKN_006644	25.4	9.4		
contig_1	3042839	3042967	+	LLMDKN_006645	5.0	7.9		
contig_1	3043013	3043306	+	LLMDKN_006646	11.0	9.2		
contig_1	3043269	3043550	+	LLMDKN_006647	10.5	10.7	PF01103.29|Omp85	PFAM:PF01103.29
contig_1	3043597	3043842	+	LLMDKN_006648	9.2	7.8	PF01103.29|Omp85	PFAM:PF01103.29
contig_1	3045383	3045655	+	LLMDKN_006650	10.2	9.7		
contig_1	3045764	3046741	+	LLMDKN_006651	37.2	9.3		
contig_1	3047081	3047491	+	LLMDKN_006652	16.0	11.8		
contig_1	3047525	3048157	+	LLMDKN_006653	23.1	8.8	PF07715.20|Plug	PFAM:PF07715.20
contig_1	3048324	3048512	+	LLMDKN_006654	6.9	9.0		
contig_1	3048451	3048966	+	LLMDKN_006655	20.0	4.8	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	3048924	3049634	+	LLMDKN_006656	27.2	7.0	PF00005.33|ABC_tran, PF12848.13|ABC_tran_Xtn	PFAM:PF00005.33, PFAM:PF12848.13
contig_1	3049621	3050223	+	LLMDKN_006657	22.4	5.3	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	3050180	3050302	+	LLMDKN_006658	4.9	4.5		
contig_1	3050299	3050478	+	LLMDKN_006659	6.3	8.4		
contig_1	3050510	3051124	+	LLMDKN_006660	23.1	8.6		
contig_1	3051130	3051546	+	LLMDKN_006661	15.9	4.8		
contig_1	3051651	3052103	+	LLMDKN_006662	17.0	5.3		
contig_1	3052150	3052314	+	LLMDKN_006663	6.1	6.5		
contig_1	3052542	3052949	+	LLMDKN_006664	14.9	4.9	PF02142.27|MGS	PFAM:PF02142.27
contig_1	3053178	3053528	+	LLMDKN_006665	12.8	4.2		
contig_1	3053518	3053835	+	LLMDKN_006666	11.6	9.6		
contig_1	3053835	3054008	+	LLMDKN_006667	6.3	5.0		
contig_1	3054081	3054239	+	LLMDKN_006668	5.6	6.0		
contig_1	3054239	3054397	+	LLMDKN_006669	6.5	10.8		
contig_1	3054391	3054876	+	LLMDKN_006670	17.1	4.6	PF14450.12|FtsA	PFAM:PF14450.12
contig_1	3054887	3055108	+	LLMDKN_006671	7.9	6.8		
contig_1	3055211	3055399	+	LLMDKN_006672	7.3	9.3		
contig_1	3055432	3055584	+	LLMDKN_006673	5.8	5.0		
contig_1	3055709	3056074	+	LLMDKN_006674	13.8	6.7	PF04085.20|MreC	PFAM:PF04085.20
contig_1	3056052	3056186	+	LLMDKN_006675	5.1	9.2		
contig_1	3056273	3056551	+	LLMDKN_006676	10.7	9.7		
contig_1	3056569	3057030	+	LLMDKN_006677	17.7	9.1	PF03717.20|PBP_dimer	PFAM:PF03717.20
contig_1	3057050	3057244	+	LLMDKN_006678	7.6	4.7	PF03717.20|PBP_dimer	PFAM:PF03717.20
contig_1	3057377	3057535	+	LLMDKN_006679	6.3	11.6		
contig_1	3057826	3058224	+	LLMDKN_006680	14.5	8.7	PF00905.27|Transpeptidase	PFAM:PF00905.27
contig_1	3058221	3058379	+	LLMDKN_006681	5.7	9.5		
contig_1	3058409	3058540	+	LLMDKN_006682	5.1	4.2		
contig_1	3058491	3058709	+	LLMDKN_006683	8.3	7.9		
contig_1	3058763	3058975	+	LLMDKN_006684	8.1	9.2		
contig_1	3058984	3059376	+	LLMDKN_006685	14.7	7.8		
contig_1	3059391	3059603	+	LLMDKN_006686	7.7	4.4		
contig_1	3059600	3059926	+	LLMDKN_006687	11.9	8.7		
contig_1	3059954	3060136	-	LLMDKN_006688	7.0	5.0		
contig_1	3060267	3060773	+	LLMDKN_006689	19.6	11.9		
contig_1	3061008	3061727	-	LLMDKN_006690	26.9	9.1		
contig_1	3061890	3062063	-	LLMDKN_006691	7.1	9.0		
contig_1	3062112	3062402	-	LLMDKN_006692	11.0	6.1	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12
contig_1	3062372	3062869	-	LLMDKN_006693	18.8	8.2	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12
contig_1	3062873	3063229	-	LLMDKN_006694	13.3	5.9	PF02219.23|MTHFR	PFAM:PF02219.23
contig_1	3063186	3063308	-	LLMDKN_006695	4.7	8.8		
contig_1	3063277	3063564	-	LLMDKN_006696	10.6	4.8	PF02219.23|MTHFR	PFAM:PF02219.23
contig_1	3064547	3064702	+	LLMDKN_006697	5.7	4.4	PF13808.11|DDE_Tnp_1_assoc	PFAM:PF13808.11
contig_1	3064731	3065276	+	LLMDKN_006698	20.7	6.1	PF01609.27|DDE_Tnp_1	PFAM:PF01609.27
contig_1	3065563	3065760	-	LLMDKN_006699	7.7	4.8		
contig_1	3065785	3066216	+	LLMDKN_006700	16.4	9.7		
contig_1	3072525	3072983	-	LLMDKN_006706	16.7	7.0	PF20143.4|NAD_kinase_C	PFAM:PF20143.4
contig_1	3072929	3073369	-	LLMDKN_006707	16.6	6.2	PF01513.26|NAD_kinase	PFAM:PF01513.26
contig_1	3073574	3074161	+	LLMDKN_006708	21.7	5.7	PF03740.19|PdxJ	PFAM:PF03740.19
contig_1	3074161	3074541	+	LLMDKN_006709	14.2	8.5		
contig_1	3074538	3074726	+	LLMDKN_006710	6.6	9.7		
contig_1	3074728	3074940	+	LLMDKN_006711	7.6	4.4		
contig_1	3075009	3075194	-	LLMDKN_006712	6.5	4.5		
contig_1	3075215	3075433	+	LLMDKN_006713	8.4	6.7		
contig_1	3075481	3075810	+	LLMDKN_006714	12.0	4.8		
contig_1	3075905	3076033	+	LLMDKN_006715	4.0	4.6		
contig_1	3076100	3076273	+	LLMDKN_006716	6.2	10.4		
contig_1	3076414	3076608	+	LLMDKN_006717	7.2	4.4		
contig_1	3076618	3076824	+	LLMDKN_006718	7.6	9.6	PF01965.30|DJ-1_PfpI	PFAM:PF01965.30
contig_1	3076809	3076919	+	LLMDKN_006719	4.0	10.0		
contig_1	3076997	3077176	+	LLMDKN_006720	7.2	6.5		
contig_1	3077118	3077282	+	LLMDKN_006721	6.3	10.0		
contig_1	3077249	3077461	+	LLMDKN_006722	8.1	5.7		
contig_1	3077600	3078430	+	LLMDKN_006723	32.3	9.6	PF17191.10|RecG_wedge	PFAM:PF17191.10
contig_1	3078592	3079176	+	LLMDKN_006724	21.9	7.7	PF00270.35|DEAD, PF00271.37|Helicase_C	PFAM:PF00270.35, PFAM:PF00271.37
contig_1	3079145	3079384	+	LLMDKN_006725	8.9	8.8	PF00271.37|Helicase_C	PFAM:PF00271.37
contig_1	3079384	3079656	+	LLMDKN_006726	9.9	4.6	PF19833.4|RecG_dom3_C	PFAM:PF19833.4
contig_1	3079693	3080199	+	LLMDKN_006727	19.7	9.9	PF00334.24|NDK	PFAM:PF00334.24
contig_1	3080496	3080861	+	LLMDKN_006728	14.0	9.6	PF01551.29|Peptidase_M23	PFAM:PF01551.29
contig_1	3080873	3081244	+	LLMDKN_006729	13.6	10.1	PF01476.26|LysM, PF01551.29|Peptidase_M23	PFAM:PF01476.26, PFAM:PF01551.29
contig_1	3081519	3081893	+	LLMDKN_006730	14.1	4.3	PF07659.16|DUF1599	PFAM:PF07659.16
contig_1	3081883	3082743	+	LLMDKN_006731	32.6	6.3	PF07291.16|MauE	PFAM:PF07291.16
contig_1	3082724	3083233	+	LLMDKN_006732	19.7	5.8		
contig_1	3084120	3084707	+	LLMDKN_006734	21.9	9.4	PF05036.18|SPOR	PFAM:PF05036.18
contig_1	3084712	3084912	+	LLMDKN_006735	7.7	6.2	PF01227.27|GTP_cyclohydroI	PFAM:PF01227.27
contig_1	3084918	3085157	+	LLMDKN_006736	9.2	8.0	PF01227.27|GTP_cyclohydroI	PFAM:PF01227.27
contig_1	3085280	3085492	+	LLMDKN_006737	8.5	5.4		
contig_1	3085467	3085712	+	LLMDKN_006738	9.1	6.9		
contig_1	3085738	3085854	+	LLMDKN_006739	4.4	8.1		
contig_1	3086178	3086498	+	LLMDKN_006740	12.2	7.9		
contig_1	3087223	3087468	+	LLMDKN_006741	9.3	5.5		
contig_1	3087495	3087863	+	LLMDKN_006742	13.0	5.0	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_1	3087802	3087930	-	LLMDKN_006743	4.8	4.6		
contig_1	3087965	3088132	+	LLMDKN_006744	5.7	5.1	PF07715.20|Plug	PFAM:PF07715.20
contig_1	3088110	3088337	+	LLMDKN_006745	8.3	10.0		
contig_1	3088319	3088870	+	LLMDKN_006746	20.9	9.3		
contig_1	3088858	3089061	+	LLMDKN_006747	7.4	4.8		
contig_1	3089151	3089324	+	LLMDKN_006748	6.7	10.1		
contig_1	3089299	3089493	+	LLMDKN_006749	7.3	10.4		
contig_1	3089496	3089654	+	LLMDKN_006750	6.0	6.1		
contig_1	3089621	3090010	+	LLMDKN_006751	14.4	4.8		
contig_1	3090326	3090466	+	LLMDKN_006752	5.4	4.2		
contig_1	3090477	3090971	+	LLMDKN_006753	18.7	6.3	PF12771.13|SusD-like_2, PF14322.12|SusD-like_3	PFAM:PF12771.13, PFAM:PF14322.12
contig_1	3091075	3091557	+	LLMDKN_006754	18.4	8.7		
contig_1	3091577	3092002	+	LLMDKN_006755	16.2	5.1	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	3092138	3092317	+	LLMDKN_006756	6.5	5.0		
contig_1	3092340	3092783	+	LLMDKN_006757	16.3	9.7		
contig_1	3093153	3093359	+	LLMDKN_006758	7.4	9.7		
contig_1	3093807	3094328	-	LLMDKN_006759	20.2	5.2		
contig_1	3094282	3094962	-	LLMDKN_006760	25.8	9.6	PF10410.14|DnaB_bind	PFAM:PF10410.14
contig_1	3094962	3095201	-	LLMDKN_006761	9.0	9.1	PF08275.17|DNAG_N	PFAM:PF08275.17
contig_1	3095245	3095835	-	LLMDKN_006762	22.5	9.0	PF01807.25|Zn_ribbon_DnaG, PF08275.17|DNAG_N	PFAM:PF01807.25, PFAM:PF08275.17
contig_1	3096215	3096541	-	LLMDKN_006763	12.4	10.0		
contig_1	3096562	3096831	-	LLMDKN_006764	10.0	5.3		
contig_1	3096871	3097332	-	LLMDKN_006765	17.4	6.1	PF02153.23|PDH_N	PFAM:PF02153.23
contig_1	3097348	3097497	-	LLMDKN_006766	5.7	5.2	PF01817.26|CM_2	PFAM:PF01817.26
contig_1	3097475	3098173	-	LLMDKN_006767	26.3	7.0	PF00793.26|DAHP_synth_1, PF01817.26|CM_2	PFAM:PF00793.26, PFAM:PF01817.26
contig_1	3098282	3098410	-	LLMDKN_006768	4.6	4.3		
contig_1	3098356	3099330	-	LLMDKN_006769	36.7	8.5	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_1	3099321	3099614	-	LLMDKN_006770	11.0	9.9		
contig_1	3099621	3100325	-	LLMDKN_006771	26.9	7.7		
contig_1	3100300	3100476	-	LLMDKN_006772	6.6	4.8		
contig_1	3100755	3101495	+	LLMDKN_006773	28.3	6.9	PF00392.27|GntR, PF07729.17|FCD	PFAM:PF00392.27, PFAM:PF07729.17
contig_1	3101485	3101592	+	LLMDKN_006774	4.1	4.6		
contig_1	3101880	3102374	+	LLMDKN_006775	18.1	6.1	PF00701.28|DHDPS	PFAM:PF00701.28
contig_1	3102367	3102624	+	LLMDKN_006776	9.3	6.7	PF00701.28|DHDPS	PFAM:PF00701.28
contig_1	3102676	3102798	+	LLMDKN_006777	4.7	7.8		
contig_1	3102881	3103390	+	LLMDKN_006778	18.4	9.0	PF13620.12|CarboxypepD_reg, PF13715.12|CarbopepD_reg_2	PFAM:PF13620.12, PFAM:PF13715.12
contig_1	3103470	3103994	+	LLMDKN_006779	19.3	6.3		
contig_1	3103976	3104401	+	LLMDKN_006780	15.6	7.9		
contig_1	3104532	3105026	+	LLMDKN_006781	18.7	6.8	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	3104986	3105279	+	LLMDKN_006782	10.6	5.1	PF00593.30|TonB_dep_Rec_b-barrel	PFAM:PF00593.30
contig_1	3105338	3105454	+	LLMDKN_006783	4.1	4.7		
contig_1	3105647	3105985	+	LLMDKN_006784	12.7	9.3		
contig_1	3106341	3106568	+	LLMDKN_006785	8.5	6.8		
contig_1	3106645	3106950	+	LLMDKN_006786	11.0	4.8		
contig_1	3106950	3107267	+	LLMDKN_006787	11.9	9.6		
contig_1	3107264	3107458	+	LLMDKN_006788	7.3	4.7	PF07980.17|SusD_RagB	PFAM:PF07980.17
contig_1	3107483	3107716	+	LLMDKN_006789	9.0	4.6		
contig_1	3107736	3108038	+	LLMDKN_006790	11.1	9.6		
contig_1	3108035	3108412	+	LLMDKN_006791	13.8	7.8	PF02012.26|BNR	PFAM:PF02012.26
contig_1	3108445	3108834	+	LLMDKN_006792	14.5	5.7		
contig_1	3108858	3109166	+	LLMDKN_006793	11.2	9.5		
contig_1	3109187	3109609	+	LLMDKN_006794	15.4	8.5		
contig_1	3109567	3109785	+	LLMDKN_006795	8.1	7.9		
contig_1	3109728	3110009	+	LLMDKN_006796	10.4	9.0	PF13859.12|BNR_3	PFAM:PF13859.12
contig_1	3109981	3110187	+	LLMDKN_006797	7.7	9.4		
contig_1	3110153	3110392	+	LLMDKN_006798	8.9	6.8		
contig_1	3110516	3110845	+	LLMDKN_006799	12.5	9.8		
contig_1	3110898	3111158	+	LLMDKN_006800	9.7	9.2		
contig_1	3111177	3111623	+	LLMDKN_006801	15.9	6.1		
contig_1	3111823	3112665	-	LLMDKN_006802	31.5	4.5	PF00515.34|TPR_1, PF07719.23|TPR_2, PF12895.13|ANAPC3, PF13174.12|TPR_6, PF13181.12|TPR_8, PF13371.12|TPR_9, PF13374.12|TPR_10, PF13414.12|TPR_11, PF13424.12|TPR_12, PF13428.12|TPR_14, PF13431.12|TPR_17, PF13432.12|TPR_16, PF14559.12|TPR_19, PF23914.1|TPR_CcmH_CycH, PF25062.1|ARM_TT21_N, PF25063.1|ARM_TT21_C	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF12895.13, PFAM:PF13174.12, PFAM:PF13181.12, PFAM:PF13371.12, PFAM:PF13374.12, PFAM:PF13414.12, PFAM:PF13424.12, PFAM:PF13428.12, PFAM:PF13431.12, PFAM:PF13432.12, PFAM:PF14559.12, PFAM:PF23914.1, PFAM:PF25062.1, PFAM:PF25063.1
contig_1	3112851	3113480	-	LLMDKN_006803	23.5	7.7		
contig_1	3113434	3113691	-	LLMDKN_006804	10.2	5.6		
contig_1	3113697	3114101	-	LLMDKN_006805	15.4	10.8	PF00271.37|Helicase_C	PFAM:PF00271.37
contig_1	3114160	3114438	-	LLMDKN_006806	10.7	6.7	PF00270.35|DEAD	PFAM:PF00270.35
contig_1	3114496	3114744	-	LLMDKN_006807	9.1	6.1	PF00270.35|DEAD	PFAM:PF00270.35
contig_1	3114741	3115754	-	LLMDKN_006808	38.2	5.6	PF02272.25|DHHA1, PF17768.7|RecJ_OB	PFAM:PF02272.25, PFAM:PF17768.7
contig_1	3115801	3116154	+	LLMDKN_006809	13.4	9.0		
contig_1	3116069	3116302	-	LLMDKN_006810	9.1	5.2	PF01368.27|DHH	PFAM:PF01368.27
contig_1	3116275	3116460	-	LLMDKN_006811	7.1	9.5		
contig_1	3116550	3116699	+	LLMDKN_006812	6.1	9.2		
contig_1	3116650	3117048	+	LLMDKN_006813	15.3	5.8		
contig_1	3117248	3117412	+	LLMDKN_006814	6.3	6.5		
contig_1	3117533	3117766	-	LLMDKN_006815	8.6	10.1		
contig_1	3117881	3118027	-	LLMDKN_006816	5.3	5.0		
contig_1	3117984	3118217	-	LLMDKN_006817	8.4	7.9		
contig_1	3118273	3118389	-	LLMDKN_006818	4.3	4.6		
contig_1	3118529	3118774	-	LLMDKN_006819	9.1	5.2		
contig_1	3118743	3118880	-	LLMDKN_006820	5.7	10.3		
contig_1	3120085	3120561	+	LLMDKN_006822	18.1	9.3		
contig_1	3121151	3121369	+	LLMDKN_006824	8.2	5.0		
contig_1	3121558	3121773	+	LLMDKN_006825	8.3	9.5		
contig_1	3121783	3122007	+	LLMDKN_006826	8.5	5.0		
contig_1	3122108	3122290	+	LLMDKN_006827	6.9	7.9		
contig_1	3122306	3122422	+	LLMDKN_006828	4.1	4.9		
contig_1	3122611	3122886	+	LLMDKN_006829	10.0	4.9		
contig_1	3123270	3123692	+	LLMDKN_006830	16.3	5.4		
contig_1	3123921	3124133	+	LLMDKN_006831	8.1	8.0		
contig_1	3124219	3124404	+	LLMDKN_006832	7.1	9.2		
contig_1	3124537	3124902	+	LLMDKN_006833	14.4	9.4		
contig_1	3124893	3125096	+	LLMDKN_006834	7.3	9.8		
contig_1	3125273	3125608	+	LLMDKN_006835	13.1	7.6		
contig_1	3126746	3126991	+	LLMDKN_006836	9.6	4.9		
contig_1	3127287	3127430	+	LLMDKN_006837	5.7	9.8		
contig_1	3127507	3127722	+	LLMDKN_006838	8.5	6.1		
contig_1	3127682	3127945	+	LLMDKN_006839	10.8	10.1		
contig_1	3127955	3128254	+	LLMDKN_006840	10.8	6.5	PF00132.30|Hexapep, PF14602.12|Hexapep_2	PFAM:PF00132.30, PFAM:PF14602.12
contig_1	3128326	3128616	+	LLMDKN_006841	11.4	10.1		
contig_1	3129298	3129777	+	LLMDKN_006842	18.9	7.6		
contig_1	3130164	3130487	+	LLMDKN_006843	12.6	4.7		
contig_1	3130699	3130992	-	LLMDKN_006844	11.2	10.3		
contig_1	3131840	3131986	+	LLMDKN_006845	5.8	4.3		
contig_1	3132158	3132424	+	LLMDKN_006846	10.1	4.6	PF00535.33|Glycos_transf_2	PFAM:PF00535.33
contig_1	3132441	3132611	+	LLMDKN_006847	6.8	7.8		
contig_1	3132635	3132889	+	LLMDKN_006848	10.2	10.2		
contig_1	3132910	3133140	+	LLMDKN_006849	8.8	8.0		
