locus_tag	ftype	length_bp	gene	EC_number	COG	product
LAGGGMOH_02830	gene	990				
LAGGGMOH_02830	CDS	990				hypothetical protein
LAGGGMOH_02831	gene	3270				
LAGGGMOH_02831	CDS	3270			COG4771	TonB-dependent receptor P3
LAGGGMOH_02832	gene	1629				
LAGGGMOH_02832	CDS	1629				hypothetical protein
LAGGGMOH_02833	gene	1041				
LAGGGMOH_02833	CDS	1041				hypothetical protein
LAGGGMOH_02834	gene	1182				
LAGGGMOH_02834	CDS	1182				hypothetical protein
LAGGGMOH_02835	gene	1032				
LAGGGMOH_02835	CDS	1032				hypothetical protein
LAGGGMOH_02836	gene	321				
LAGGGMOH_02836	CDS	321				hypothetical protein
LAGGGMOH_02837	gene	456				
LAGGGMOH_02837	CDS	456				hypothetical protein
LAGGGMOH_02838	gene	627				
LAGGGMOH_02838	CDS	627		3.4.21.-	COG3340	putative peptidase
LAGGGMOH_02839	gene	933				
LAGGGMOH_02839	CDS	933				hypothetical protein
LAGGGMOH_02840	gene	174				
LAGGGMOH_02840	CDS	174				hypothetical protein
LAGGGMOH_02841	gene	678				
LAGGGMOH_02841	CDS	678				hypothetical protein
LAGGGMOH_02842	gene	2112				
LAGGGMOH_02842	CDS	2112				hypothetical protein
LAGGGMOH_02843	gene	1611				
LAGGGMOH_02843	CDS	1611				hypothetical protein
LAGGGMOH_02844	gene	726				
LAGGGMOH_02844	CDS	726				hypothetical protein
LAGGGMOH_02845	gene	1791				
LAGGGMOH_02845	CDS	1791				hypothetical protein
LAGGGMOH_02846	gene	1329				
LAGGGMOH_02846	CDS	1329				hypothetical protein
LAGGGMOH_02847	gene	792				
LAGGGMOH_02847	CDS	792				hypothetical protein
LAGGGMOH_02848	gene	2970				
LAGGGMOH_02848	CDS	2970				hypothetical protein
LAGGGMOH_02849	gene	2088				
LAGGGMOH_02849	CDS	2088		3.4.21.26	COG1505	Prolyl endopeptidase
LAGGGMOH_02850	gene	1338	gdhB			
LAGGGMOH_02850	CDS	1338	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
LAGGGMOH_02851	gene	1164	ypdF			
LAGGGMOH_02851	CDS	1164	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
LAGGGMOH_02852	gene	2766	bepA_2			
LAGGGMOH_02852	CDS	2766	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
LAGGGMOH_02853	gene	2103				
LAGGGMOH_02853	CDS	2103				hypothetical protein
LAGGGMOH_02854	gene	1446	cca			
LAGGGMOH_02854	CDS	1446	cca	2.7.7.72		CCA-adding enzyme
LAGGGMOH_02855	gene	843				
LAGGGMOH_02855	CDS	843				hypothetical protein
LAGGGMOH_02856	gene	828				
LAGGGMOH_02856	CDS	828				hypothetical protein
LAGGGMOH_02857	gene	951				
LAGGGMOH_02857	CDS	951				hypothetical protein
LAGGGMOH_02858	gene	441				
LAGGGMOH_02858	CDS	441				hypothetical protein
LAGGGMOH_02859	gene	717				
LAGGGMOH_02859	CDS	717				hypothetical protein
LAGGGMOH_02860	gene	543	rfbC_4			
LAGGGMOH_02860	CDS	543	rfbC_4	5.1.3.13		dTDP-4-dehydrorhamnose 3,5-epimerase
LAGGGMOH_02861	gene	888	rffH_4			
LAGGGMOH_02861	CDS	888	rffH_4	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
LAGGGMOH_02862	gene	813	wbbD			
LAGGGMOH_02862	CDS	813	wbbD	2.4.1.303		UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
LAGGGMOH_02863	gene	696				
LAGGGMOH_02863	CDS	696				hypothetical protein
LAGGGMOH_02864	gene	1110				
LAGGGMOH_02864	CDS	1110				hypothetical protein
LAGGGMOH_02865	gene	936				
LAGGGMOH_02865	CDS	936				hypothetical protein
LAGGGMOH_02866	gene	1197				
LAGGGMOH_02866	CDS	1197				hypothetical protein
LAGGGMOH_02867	gene	936				
LAGGGMOH_02867	CDS	936				hypothetical protein
LAGGGMOH_02868	gene	1365				
LAGGGMOH_02868	CDS	1365				hypothetical protein
LAGGGMOH_02869	gene	1029	rfbE			
LAGGGMOH_02869	CDS	1029	rfbE	5.1.3.10	COG0451	CDP-paratose 2-epimerase
LAGGGMOH_02870	gene	900	rmd			
LAGGGMOH_02870	CDS	900	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
LAGGGMOH_02871	gene	1080	rfbG_2			
LAGGGMOH_02871	CDS	1080	rfbG_2	4.2.1.45		CDP-glucose 4,6-dehydratase
LAGGGMOH_02872	gene	777	rfbF_2			
LAGGGMOH_02872	CDS	777	rfbF_2	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
LAGGGMOH_02873	gene	1344	spnQ_2			
LAGGGMOH_02873	CDS	1344	spnQ_2	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
LAGGGMOH_02874	gene	1098	tagO_3			
LAGGGMOH_02874	CDS	1098	tagO_3	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
LAGGGMOH_02875	gene	486				
LAGGGMOH_02875	CDS	486				hypothetical protein
LAGGGMOH_02876	gene	627				
LAGGGMOH_02876	CDS	627				hypothetical protein
LAGGGMOH_02877	gene	393				
LAGGGMOH_02877	CDS	393				hypothetical protein
LAGGGMOH_02878	gene	2160				
LAGGGMOH_02878	CDS	2160				hypothetical protein
LAGGGMOH_02879	gene	246				
LAGGGMOH_02879	CDS	246				hypothetical protein
LAGGGMOH_02880	gene	471				
LAGGGMOH_02880	CDS	471				hypothetical protein
LAGGGMOH_02881	gene	702	rpiA			
LAGGGMOH_02881	CDS	702	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
LAGGGMOH_02882	gene	141				
LAGGGMOH_02882	CDS	141				hypothetical protein
LAGGGMOH_02883	gene	1005				
LAGGGMOH_02883	CDS	1005				hypothetical protein
LAGGGMOH_02884	gene	546	yncA			
LAGGGMOH_02884	CDS	546	yncA	2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
LAGGGMOH_02885	gene	354				
LAGGGMOH_02885	CDS	354				hypothetical protein
LAGGGMOH_02886	gene	738				
LAGGGMOH_02886	CDS	738				hypothetical protein
LAGGGMOH_02887	gene	525				
LAGGGMOH_02887	CDS	525				hypothetical protein
LAGGGMOH_02888	gene	603	ruvA			
LAGGGMOH_02888	CDS	603	ruvA			Holliday junction branch migration complex subunit RuvA
LAGGGMOH_02889	gene	924	ddh			
LAGGGMOH_02889	CDS	924	ddh	1.4.1.16	COG0673	Meso-diaminopimelate D-dehydrogenase
LAGGGMOH_02890	gene	651				
LAGGGMOH_02890	CDS	651				hypothetical protein
LAGGGMOH_02891	gene	2394	nrdD			
LAGGGMOH_02891	CDS	2394	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
LAGGGMOH_02892	gene	465	nrdG			
LAGGGMOH_02892	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
LAGGGMOH_02893	gene	1548	mdtD			
LAGGGMOH_02893	CDS	1548	mdtD			Putative multidrug resistance protein MdtD
LAGGGMOH_02894	gene	1089	phnW			
LAGGGMOH_02894	CDS	1089	phnW	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
LAGGGMOH_02895	gene	792	phnX			
LAGGGMOH_02895	CDS	792	phnX	3.11.1.1		Phosphonoacetaldehyde hydrolase
LAGGGMOH_02896	gene	879				
LAGGGMOH_02896	CDS	879				hypothetical protein
LAGGGMOH_02897	gene	1356				
LAGGGMOH_02897	CDS	1356		3.4.24.-	COG0750	Putative zinc metalloprotease
LAGGGMOH_02898	gene	1167	dxr			
LAGGGMOH_02898	CDS	1167	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
LAGGGMOH_02899	gene	861				
LAGGGMOH_02899	CDS	861				hypothetical protein
LAGGGMOH_02900	gene	543	rimM			
LAGGGMOH_02900	CDS	543	rimM			Ribosome maturation factor RimM
LAGGGMOH_02901	gene	1305	murA			
LAGGGMOH_02901	CDS	1305	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
LAGGGMOH_02902	gene	618				
LAGGGMOH_02902	CDS	618				hypothetical protein
LAGGGMOH_02903	gene	690	tsaB			
LAGGGMOH_02903	CDS	690	tsaB			tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
LAGGGMOH_02904	gene	1308	sasA_12			
LAGGGMOH_02904	CDS	1308	sasA_12	2.7.13.3		Adaptive-response sensory-kinase SasA
LAGGGMOH_02905	gene	1629				
LAGGGMOH_02905	CDS	1629				hypothetical protein
LAGGGMOH_02906	gene	204				
LAGGGMOH_02906	CDS	204				hypothetical protein
LAGGGMOH_02907	gene	900	yloC			
LAGGGMOH_02907	CDS	900	yloC	3.1.26.-	COG1561	Endoribonuclease YloC
LAGGGMOH_02908	gene	615	gmk			
LAGGGMOH_02908	CDS	615	gmk	2.7.4.8	COG0194	Guanylate kinase
LAGGGMOH_02909	gene	591	nadD			
LAGGGMOH_02909	CDS	591	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
LAGGGMOH_02910	gene	1107				
LAGGGMOH_02910	CDS	1107				hypothetical protein
LAGGGMOH_02911	gene	897	menA			
LAGGGMOH_02911	CDS	897	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
LAGGGMOH_02912	gene	1140	rffG			
LAGGGMOH_02912	CDS	1140	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
LAGGGMOH_02913	gene	864	rffH_5			
LAGGGMOH_02913	CDS	864	rffH_5	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
LAGGGMOH_02914	gene	492				
LAGGGMOH_02914	CDS	492				hypothetical protein
LAGGGMOH_02915	gene	2076	ppk_2			
LAGGGMOH_02915	CDS	2076	ppk_2	2.7.4.1	COG0855	Polyphosphate kinase
LAGGGMOH_02916	gene	2250				
LAGGGMOH_02916	CDS	2250				hypothetical protein
LAGGGMOH_02917	gene	399	divK			
LAGGGMOH_02917	CDS	399	divK			Polar-differentiation response regulator DivK
LAGGGMOH_02918	gene	1635	yheS_1			
LAGGGMOH_02918	CDS	1635	yheS_1		COG0488	putative ATP-binding protein YheS
LAGGGMOH_02919	gene	276				
LAGGGMOH_02919	CDS	276				hypothetical protein
LAGGGMOH_02920	gene	405				
LAGGGMOH_02920	CDS	405				hypothetical protein
LAGGGMOH_02921	gene	1239	mdtA_5			
LAGGGMOH_02921	CDS	1239	mdtA_5			Multidrug resistance protein MdtA
LAGGGMOH_02922	gene	3087	czcA_2			
LAGGGMOH_02922	CDS	3087	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
LAGGGMOH_02923	gene	1179				
LAGGGMOH_02923	CDS	1179				hypothetical protein
LAGGGMOH_02924	gene	747				
LAGGGMOH_02924	CDS	747				hypothetical protein
LAGGGMOH_02925	gene	1419	rsmF			
LAGGGMOH_02925	CDS	1419	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
LAGGGMOH_02926	gene	573				
LAGGGMOH_02926	CDS	573				hypothetical protein
LAGGGMOH_02927	gene	627				
LAGGGMOH_02927	CDS	627				hypothetical protein
LAGGGMOH_02928	gene	549	algU_3			
LAGGGMOH_02928	CDS	549	algU_3			RNA polymerase sigma-H factor
LAGGGMOH_02929	gene	330				
LAGGGMOH_02929	CDS	330				hypothetical protein
LAGGGMOH_02930	gene	1275	clsA_2			
LAGGGMOH_02930	CDS	1275	clsA_2	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
LAGGGMOH_02931	gene	963				
LAGGGMOH_02931	CDS	963				IS982 family transposase IS1187
LAGGGMOH_02932	gene	795	thyA			
LAGGGMOH_02932	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
LAGGGMOH_02933	gene	495	folA			
LAGGGMOH_02933	CDS	495	folA	1.5.1.3		Dihydrofolate reductase
LAGGGMOH_02934	gene	477	asnC_1			
LAGGGMOH_02934	CDS	477	asnC_1		COG1522	Regulatory protein AsnC
LAGGGMOH_02935	gene	1281				
LAGGGMOH_02935	CDS	1281				hypothetical protein
LAGGGMOH_02936	gene	126				
LAGGGMOH_02936	CDS	126				hypothetical protein
LAGGGMOH_02937	gene	465				
LAGGGMOH_02937	CDS	465				hypothetical protein
LAGGGMOH_02938	gene	591				
LAGGGMOH_02938	CDS	591				hypothetical protein
LAGGGMOH_02939	gene	471				
LAGGGMOH_02939	CDS	471				hypothetical protein
LAGGGMOH_02940	gene	825	tolQ_1			
LAGGGMOH_02940	CDS	825	tolQ_1			Tol-Pal system protein TolQ
LAGGGMOH_02941	gene	89				
LAGGGMOH_02941	tRNA	89				tRNA-Ser(gga)
LAGGGMOH_02942	gene	777	dtd3_1			
LAGGGMOH_02942	CDS	777	dtd3_1	3.1.1.96	COG0084	D-aminoacyl-tRNA deacylase
LAGGGMOH_02943	gene	711				
LAGGGMOH_02943	CDS	711				hypothetical protein
LAGGGMOH_02944	gene	975				
LAGGGMOH_02944	CDS	975		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
LAGGGMOH_02945	gene	684				
LAGGGMOH_02945	CDS	684				hypothetical protein
LAGGGMOH_02946	gene	792	cmk_1			
LAGGGMOH_02946	CDS	792	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
LAGGGMOH_02947	gene	873	ispH			
LAGGGMOH_02947	CDS	873	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
LAGGGMOH_02948	gene	981	pfkA_2			
LAGGGMOH_02948	CDS	981	pfkA_2	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
LAGGGMOH_02949	gene	867	phaB			
LAGGGMOH_02949	CDS	867	phaB	1.1.1.36	COG1028	Acetoacetyl-CoA reductase
LAGGGMOH_02950	gene	1233	nox			
LAGGGMOH_02950	CDS	1233	nox	1.8.1.20		4,4'-dithiodibutanoate disulfide reductase
LAGGGMOH_02951	gene	762				
LAGGGMOH_02951	CDS	762				hypothetical protein
LAGGGMOH_02952	gene	1344	gltA			
LAGGGMOH_02952	CDS	1344	gltA	2.3.3.16	COG0372	Citrate synthase
LAGGGMOH_02953	gene	1191	icd			
LAGGGMOH_02953	CDS	1191	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
LAGGGMOH_02954	gene	2244	acnD			
LAGGGMOH_02954	CDS	2244	acnD	4.2.1.117	COG1048	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)
LAGGGMOH_02955	gene	1971				
LAGGGMOH_02955	CDS	1971				hypothetical protein
LAGGGMOH_02956	gene	1929				
LAGGGMOH_02956	CDS	1929				hypothetical protein
LAGGGMOH_02957	gene	1044				
LAGGGMOH_02957	CDS	1044		1.1.1.382	COG0059	Ketol-acid reductoisomerase (NAD(+))
LAGGGMOH_02958	gene	585				
LAGGGMOH_02958	CDS	585				hypothetical protein
LAGGGMOH_02959	gene	744				
LAGGGMOH_02959	CDS	744				hypothetical protein
LAGGGMOH_02960	gene	561	ilvH			
LAGGGMOH_02960	CDS	561	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
LAGGGMOH_02961	gene	1698	ilvG			
LAGGGMOH_02961	CDS	1698	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
LAGGGMOH_02962	gene	1803	ilvD			
LAGGGMOH_02962	CDS	1803	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
LAGGGMOH_02963	gene	2076				
LAGGGMOH_02963	CDS	2076				hypothetical protein
LAGGGMOH_02964	gene	2151				
LAGGGMOH_02964	CDS	2151				hypothetical protein
LAGGGMOH_02965	gene	2157				
LAGGGMOH_02965	CDS	2157				hypothetical protein
LAGGGMOH_02966	gene	1308	ompA_1			
LAGGGMOH_02966	CDS	1308	ompA_1			Outer membrane protein A
LAGGGMOH_02967	gene	933				
LAGGGMOH_02967	CDS	933				hypothetical protein
LAGGGMOH_02968	gene	591	slyD			
LAGGGMOH_02968	CDS	591	slyD	5.2.1.8		FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
LAGGGMOH_02969	gene	519				
LAGGGMOH_02969	CDS	519				hypothetical protein
LAGGGMOH_02970	gene	1287				
LAGGGMOH_02970	CDS	1287				hypothetical protein
LAGGGMOH_02971	gene	1128				
LAGGGMOH_02971	CDS	1128				hypothetical protein
LAGGGMOH_02972	gene	1095				
LAGGGMOH_02972	CDS	1095				hypothetical protein
LAGGGMOH_02973	gene	783				
LAGGGMOH_02973	CDS	783				hypothetical protein
LAGGGMOH_02974	gene	897				
LAGGGMOH_02974	CDS	897				IS1182 family transposase ISBas1
LAGGGMOH_02975	gene	138				
LAGGGMOH_02975	CDS	138				hypothetical protein
LAGGGMOH_02976	gene	396				
LAGGGMOH_02976	CDS	396				hypothetical protein
LAGGGMOH_02977	gene	1572				
LAGGGMOH_02977	CDS	1572				hypothetical protein
LAGGGMOH_02978	gene	1494	atsA_3			
LAGGGMOH_02978	CDS	1494	atsA_3	3.1.6.1		Arylsulfatase
LAGGGMOH_02979	gene	924				
LAGGGMOH_02979	CDS	924				hypothetical protein
LAGGGMOH_02980	gene	945				
LAGGGMOH_02980	CDS	945				hypothetical protein
LAGGGMOH_02981	gene	2457	bamB_1			
LAGGGMOH_02981	CDS	2457	bamB_1			Outer membrane protein assembly factor BamB
LAGGGMOH_02982	gene	1794				
LAGGGMOH_02982	CDS	1794				hypothetical protein
LAGGGMOH_02983	gene	3420				
LAGGGMOH_02983	CDS	3420			COG4771	TonB-dependent receptor P3
LAGGGMOH_02984	gene	1026				
LAGGGMOH_02984	CDS	1026				hypothetical protein
LAGGGMOH_02985	gene	573				
LAGGGMOH_02985	CDS	573				hypothetical protein
LAGGGMOH_02986	gene	138				
LAGGGMOH_02986	CDS	138				hypothetical protein
LAGGGMOH_02987	gene	147				
LAGGGMOH_02987	CDS	147				hypothetical protein
LAGGGMOH_02988	gene	168				
LAGGGMOH_02988	CDS	168				hypothetical protein
LAGGGMOH_02989	gene	1245	mshA_8			
LAGGGMOH_02989	CDS	1245	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LAGGGMOH_02990	gene	732				
LAGGGMOH_02990	CDS	732				hypothetical protein
LAGGGMOH_02991	gene	1056				
LAGGGMOH_02991	CDS	1056				hypothetical protein
LAGGGMOH_02992	gene	228				
LAGGGMOH_02992	CDS	228				hypothetical protein
LAGGGMOH_02993	gene	195				
LAGGGMOH_02993	CDS	195				hypothetical protein
LAGGGMOH_02994	gene	300				
LAGGGMOH_02994	CDS	300				hypothetical protein
LAGGGMOH_02995	gene	1368				
LAGGGMOH_02995	CDS	1368				hypothetical protein
LAGGGMOH_02996	gene	1368				
LAGGGMOH_02996	CDS	1368				hypothetical protein
LAGGGMOH_02997	gene	1488				
LAGGGMOH_02997	CDS	1488				IS1182 family transposase ISPsy36
LAGGGMOH_02998	gene	1176				
LAGGGMOH_02998	CDS	1176				IS66 family transposase ISBthe6
LAGGGMOH_02999	gene	513				
LAGGGMOH_02999	CDS	513				hypothetical protein
LAGGGMOH_03000	gene	1842				
LAGGGMOH_03000	CDS	1842				hypothetical protein
LAGGGMOH_03001	gene	3216				
LAGGGMOH_03001	CDS	3216			COG4771	TonB-dependent receptor P39
LAGGGMOH_03002	gene	147				
LAGGGMOH_03002	CDS	147				hypothetical protein
LAGGGMOH_03003	gene	114				
LAGGGMOH_03003	CDS	114				hypothetical protein
LAGGGMOH_03004	gene	1323				
LAGGGMOH_03004	CDS	1323				hypothetical protein
LAGGGMOH_03005	gene	1887				
LAGGGMOH_03005	CDS	1887				hypothetical protein
LAGGGMOH_03006	gene	3453				
LAGGGMOH_03006	CDS	3453			COG4771	TonB-dependent receptor P3
LAGGGMOH_03007	gene	1200				
LAGGGMOH_03007	CDS	1200				hypothetical protein
LAGGGMOH_03008	gene	579				
LAGGGMOH_03008	CDS	579				hypothetical protein
LAGGGMOH_03009	gene	1077	aroC			
LAGGGMOH_03009	CDS	1077	aroC	4.2.3.5	COG0082	Chorismate synthase
LAGGGMOH_03010	gene	1365	tpdA			
LAGGGMOH_03010	CDS	1365	tpdA	3.4.13.23		Cysteinylglycine-S-conjugate dipeptidase
LAGGGMOH_03011	gene	1053	pva			
LAGGGMOH_03011	CDS	1053	pva	3.5.1.11	COG3049	Penicillin V acylase
LAGGGMOH_03012	gene	3432	rocA			
LAGGGMOH_03012	CDS	3432	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
LAGGGMOH_03013	gene	99				
LAGGGMOH_03013	CDS	99				hypothetical protein
LAGGGMOH_03014	gene	723				
LAGGGMOH_03014	CDS	723				hypothetical protein
LAGGGMOH_03015	gene	2223	topB_3			
LAGGGMOH_03015	CDS	2223	topB_3	5.6.2.1	COG0550	DNA topoisomerase 3
LAGGGMOH_03016	gene	1392				
LAGGGMOH_03016	CDS	1392				hypothetical protein
LAGGGMOH_03017	gene	96				
LAGGGMOH_03017	CDS	96				hypothetical protein
LAGGGMOH_03018	gene	2148	mutB			
LAGGGMOH_03018	CDS	2148	mutB	5.4.99.2		Methylmalonyl-CoA mutase large subunit
LAGGGMOH_03019	gene	1899	icmF			
LAGGGMOH_03019	CDS	1899	icmF	5.4.99.13		Fused isobutyryl-CoA mutase
LAGGGMOH_03020	gene	189				
LAGGGMOH_03020	CDS	189				hypothetical protein
LAGGGMOH_03021	gene	1665	aspT_4			
LAGGGMOH_03021	CDS	1665	aspT_4			Aspartate/alanine antiporter
LAGGGMOH_03022	gene	663	cmk_2			
LAGGGMOH_03022	CDS	663	cmk_2	2.7.4.25		Cytidylate kinase
LAGGGMOH_03023	gene	1452	mepA_3			
LAGGGMOH_03023	CDS	1452	mepA_3		COG0534	Multidrug export protein MepA
LAGGGMOH_03024	gene	570				
LAGGGMOH_03024	CDS	570				hypothetical protein
LAGGGMOH_03025	gene	354				
LAGGGMOH_03025	CDS	354				hypothetical protein
LAGGGMOH_03026	gene	2211				
LAGGGMOH_03026	CDS	2211				hypothetical protein
LAGGGMOH_03027	gene	1389	mepA_4			
LAGGGMOH_03027	CDS	1389	mepA_4			Multidrug export protein MepA
LAGGGMOH_03028	gene	1728	lysU			
LAGGGMOH_03028	CDS	1728	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
LAGGGMOH_03029	gene	996	gpsA			
LAGGGMOH_03029	CDS	996	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
LAGGGMOH_03030	gene	1338	pgi			
LAGGGMOH_03030	CDS	1338	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
LAGGGMOH_03031	gene	507				
LAGGGMOH_03031	CDS	507				hypothetical protein
LAGGGMOH_03032	gene	729	hxpA			
LAGGGMOH_03032	CDS	729	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
LAGGGMOH_03033	gene	73				
LAGGGMOH_03033	tRNA	73				tRNA-Arg(ccg)
LAGGGMOH_03034	gene	1038	asnA			
LAGGGMOH_03034	CDS	1038	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
LAGGGMOH_03035	gene	663	ung			
LAGGGMOH_03035	CDS	663	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
LAGGGMOH_03036	gene	2709	lptD_1			
LAGGGMOH_03036	CDS	2709	lptD_1			LPS-assembly protein LptD
LAGGGMOH_03037	gene	537				
LAGGGMOH_03037	CDS	537				hypothetical protein
LAGGGMOH_03038	gene	2307				
LAGGGMOH_03038	CDS	2307				hypothetical protein
LAGGGMOH_03039	gene	2094				
LAGGGMOH_03039	CDS	2094				hypothetical protein
LAGGGMOH_03040	gene	741				
LAGGGMOH_03040	CDS	741				hypothetical protein
LAGGGMOH_03041	gene	471				
LAGGGMOH_03041	CDS	471				hypothetical protein
LAGGGMOH_03042	gene	894				
LAGGGMOH_03042	CDS	894				hypothetical protein
LAGGGMOH_03043	gene	1299				
LAGGGMOH_03043	CDS	1299				hypothetical protein
LAGGGMOH_03044	gene	894				
LAGGGMOH_03044	CDS	894				hypothetical protein
LAGGGMOH_03045	gene	1428	dnaA			
LAGGGMOH_03045	CDS	1428	dnaA	3.6.4.-	COG0593	Chromosomal replication initiator protein DnaA
LAGGGMOH_03046	gene	789	nfrA2_2			
LAGGGMOH_03046	CDS	789	nfrA2_2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
LAGGGMOH_03047	gene	2622				
LAGGGMOH_03047	CDS	2622				hypothetical protein
LAGGGMOH_03048	gene	153				
LAGGGMOH_03048	CDS	153				hypothetical protein
LAGGGMOH_03049	gene	2703				
LAGGGMOH_03049	CDS	2703				hypothetical protein
LAGGGMOH_03050	gene	1032				
LAGGGMOH_03050	CDS	1032				hypothetical protein
LAGGGMOH_03051	gene	369	folB			
LAGGGMOH_03051	CDS	369	folB	4.1.2.25		Dihydroneopterin aldolase
LAGGGMOH_03052	gene	1422				
LAGGGMOH_03052	CDS	1422				hypothetical protein
LAGGGMOH_03053	gene	519	mgsA_2			
LAGGGMOH_03053	CDS	519	mgsA_2	4.2.3.3	COG1803	Methylglyoxal synthase
LAGGGMOH_03054	gene	1032				
LAGGGMOH_03054	CDS	1032				hypothetical protein
LAGGGMOH_03055	gene	858	lpxL			
LAGGGMOH_03055	CDS	858	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
LAGGGMOH_03056	gene	1320	mtaB			
LAGGGMOH_03056	CDS	1320	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
LAGGGMOH_03057	gene	1674				
LAGGGMOH_03057	CDS	1674		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
LAGGGMOH_03058	gene	216				
LAGGGMOH_03058	CDS	216				hypothetical protein
LAGGGMOH_03059	gene	444	rplI			
LAGGGMOH_03059	CDS	444	rplI			Large ribosomal subunit protein bL9
LAGGGMOH_03060	gene	273	rpsR			
LAGGGMOH_03060	CDS	273	rpsR			Small ribosomal subunit protein bS18
LAGGGMOH_03061	gene	345	rpsF			
LAGGGMOH_03061	CDS	345	rpsF			Small ribosomal subunit protein bS6
LAGGGMOH_03062	gene	447	slyA			
LAGGGMOH_03062	CDS	447	slyA			Transcriptional regulator SlyA
LAGGGMOH_03063	gene	177				
LAGGGMOH_03063	CDS	177				hypothetical protein
LAGGGMOH_03064	gene	702	mprA			
LAGGGMOH_03064	CDS	702	mprA		COG0745	Response regulator MprA
LAGGGMOH_03065	gene	1560	sasA_13			
LAGGGMOH_03065	CDS	1560	sasA_13	2.7.13.3		Adaptive-response sensory-kinase SasA
LAGGGMOH_03066	gene	2157	fusA_1			
LAGGGMOH_03066	CDS	2157	fusA_1		COG0480	Elongation factor G
LAGGGMOH_03067	gene	495				
LAGGGMOH_03067	CDS	495				hypothetical protein
LAGGGMOH_03068	gene	987				
LAGGGMOH_03068	CDS	987				hypothetical protein
LAGGGMOH_03069	gene	312				
LAGGGMOH_03069	CDS	312				hypothetical protein
LAGGGMOH_03070	gene	171				
LAGGGMOH_03070	CDS	171				hypothetical protein
LAGGGMOH_03071	gene	285				
LAGGGMOH_03071	CDS	285				hypothetical protein
LAGGGMOH_03072	gene	1134	hemW			
LAGGGMOH_03072	CDS	1134	hemW		COG0635	Heme chaperone HemW
LAGGGMOH_03073	gene	558				
LAGGGMOH_03073	CDS	558				hypothetical protein
LAGGGMOH_03074	gene	438				
LAGGGMOH_03074	CDS	438				hypothetical protein
LAGGGMOH_03075	gene	879				
LAGGGMOH_03075	CDS	879				hypothetical protein
