locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFOHMJLD_02728	CDS	120				hypothetical protein
IFOHMJLD_02729	gene	663				
IFOHMJLD_02729	CDS	663				hypothetical protein
IFOHMJLD_02730	gene	564	pduO			
IFOHMJLD_02730	CDS	564	pduO			Corrinoid adenosyltransferase PduO
IFOHMJLD_02731	gene	222				
IFOHMJLD_02731	CDS	222				hypothetical protein
IFOHMJLD_02732	gene	1188				
IFOHMJLD_02732	CDS	1188				hypothetical protein
IFOHMJLD_02733	gene	1059	ansB			
IFOHMJLD_02733	CDS	1059	ansB	3.5.1.1	COG0252	L-asparaginase 2
IFOHMJLD_02734	gene	1311	dcuA			
IFOHMJLD_02734	CDS	1311	dcuA		COG2704	C4-dicarboxylate transporter DcuA
IFOHMJLD_02735	gene	1434				
IFOHMJLD_02735	CDS	1434		4.3.1.1		Aspartate ammonia-lyase
IFOHMJLD_02736	gene	1161				
IFOHMJLD_02736	CDS	1161				hypothetical protein
IFOHMJLD_02737	gene	89				
IFOHMJLD_02737	tRNA	89				tRNA-Ser(cga)
IFOHMJLD_02738	gene	579				
IFOHMJLD_02738	CDS	579				hypothetical protein
IFOHMJLD_02739	gene	2496	priA			
IFOHMJLD_02739	CDS	2496	priA	5.6.2.4	COG1198	Replication restart protein PriA
IFOHMJLD_02740	gene	1800				
IFOHMJLD_02740	CDS	1800				hypothetical protein
IFOHMJLD_02741	gene	474				
IFOHMJLD_02741	CDS	474		3.1.3.48	COG0394	Putative low molecular weight protein-tyrosine-phosphatase
IFOHMJLD_02742	gene	2058	rny_1			
IFOHMJLD_02742	CDS	2058	rny_1	3.1.-.-		Ribonuclease Y
IFOHMJLD_02743	gene	1518	gltX			
IFOHMJLD_02743	CDS	1518	gltX	6.1.1.17		Glutamate--tRNA ligase
IFOHMJLD_02744	gene	1221	waaA			
IFOHMJLD_02744	CDS	1221	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
IFOHMJLD_02745	gene	513				
IFOHMJLD_02745	CDS	513		4.2.1.1	COG0663	Carbonic anhydrase
IFOHMJLD_02746	gene	1779				
IFOHMJLD_02746	CDS	1779				hypothetical protein
IFOHMJLD_02747	gene	237	rpsU			
IFOHMJLD_02747	CDS	237	rpsU			Small ribosomal subunit protein bS21
IFOHMJLD_02748	gene	882	xerD_2			
IFOHMJLD_02748	CDS	882	xerD_2			Tyrosine recombinase XerD
IFOHMJLD_02749	gene	300	hpf			
IFOHMJLD_02749	CDS	300	hpf			Ribosome hibernation promoting factor
IFOHMJLD_02750	gene	75				
IFOHMJLD_02750	tRNA	75				tRNA-Thr(tgt)
IFOHMJLD_02751	gene	84				
IFOHMJLD_02751	tRNA	84				tRNA-Tyr(gta)
IFOHMJLD_02752	gene	74				
IFOHMJLD_02752	tRNA	74				tRNA-Gly(tcc)
IFOHMJLD_02753	gene	73				
IFOHMJLD_02753	tRNA	73				tRNA-Thr(ggt)
IFOHMJLD_02754	gene	1185	tufA			
IFOHMJLD_02754	CDS	1185	tufA	3.6.5.3		Elongation factor Tu
IFOHMJLD_02755	gene	74				
IFOHMJLD_02755	tRNA	74				tRNA-Trp(cca)
IFOHMJLD_02756	gene	543	nusG			
IFOHMJLD_02756	CDS	543	nusG		COG0250	Transcription termination/antitermination protein NusG
IFOHMJLD_02757	gene	444	rplK			
IFOHMJLD_02757	CDS	444	rplK		COG0080	Large ribosomal subunit protein uL11
IFOHMJLD_02758	gene	699	rplA			
IFOHMJLD_02758	CDS	699	rplA			Large ribosomal subunit protein uL1
IFOHMJLD_02759	gene	513	rplJ			
IFOHMJLD_02759	CDS	513	rplJ		COG0244	Large ribosomal subunit protein uL10
IFOHMJLD_02760	gene	375	rplL			
IFOHMJLD_02760	CDS	375	rplL			Large ribosomal subunit protein bL12
IFOHMJLD_02761	gene	3813	rpoB			
IFOHMJLD_02761	CDS	3813	rpoB			DNA-directed RNA polymerase subunit beta RpoB
IFOHMJLD_02762	gene	4284	rpoC			
IFOHMJLD_02762	CDS	4284	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
IFOHMJLD_02763	gene	1137	wecH_2			
IFOHMJLD_02763	CDS	1137	wecH_2	2.3.1.-		O-acetyltransferase WecH
IFOHMJLD_02764	gene	525				
IFOHMJLD_02764	CDS	525				hypothetical protein
IFOHMJLD_02765	gene	246				
IFOHMJLD_02765	CDS	246				hypothetical protein
IFOHMJLD_02766	gene	261				
IFOHMJLD_02766	CDS	261				hypothetical protein
IFOHMJLD_02767	gene	306				
IFOHMJLD_02767	CDS	306				hypothetical protein
IFOHMJLD_02768	gene	402	rpsL			
IFOHMJLD_02768	CDS	402	rpsL			Small ribosomal subunit protein uS12
IFOHMJLD_02769	gene	477	rpsG			
IFOHMJLD_02769	CDS	477	rpsG			Small ribosomal subunit protein uS7
IFOHMJLD_02770	gene	2118	fusA_2			
IFOHMJLD_02770	CDS	2118	fusA_2			Elongation factor G
IFOHMJLD_02771	gene	306	rpsJ			
IFOHMJLD_02771	CDS	306	rpsJ		COG0051	Small ribosomal subunit protein uS10
IFOHMJLD_02772	gene	618	rplC			
IFOHMJLD_02772	CDS	618	rplC		COG0087	Large ribosomal subunit protein uL3
IFOHMJLD_02773	gene	627	rplD			
IFOHMJLD_02773	CDS	627	rplD			Large ribosomal subunit protein uL4
IFOHMJLD_02774	gene	291	rplW			
IFOHMJLD_02774	CDS	291	rplW		COG0089	Large ribosomal subunit protein uL23
IFOHMJLD_02775	gene	825	rplB			
IFOHMJLD_02775	CDS	825	rplB		COG0090	Large ribosomal subunit protein uL2
IFOHMJLD_02776	gene	270	rpsS			
IFOHMJLD_02776	CDS	270	rpsS			Small ribosomal subunit protein uS19
IFOHMJLD_02777	gene	411	rplV			
IFOHMJLD_02777	CDS	411	rplV		COG0091	Large ribosomal subunit protein uL22
IFOHMJLD_02778	gene	735	rpsC			
IFOHMJLD_02778	CDS	735	rpsC		COG0092	Small ribosomal subunit protein uS3
IFOHMJLD_02779	gene	435	rplP			
IFOHMJLD_02779	CDS	435	rplP		COG0197	Large ribosomal subunit protein uL16
IFOHMJLD_02780	gene	198	rpmC			
IFOHMJLD_02780	CDS	198	rpmC		COG0255	Large ribosomal subunit protein uL29
IFOHMJLD_02781	gene	258	rpsQ			
IFOHMJLD_02781	CDS	258	rpsQ			Small ribosomal subunit protein uS17
IFOHMJLD_02782	gene	366	rplN			
IFOHMJLD_02782	CDS	366	rplN		COG0093	Large ribosomal subunit protein uL14
IFOHMJLD_02783	gene	321	rplX			
IFOHMJLD_02783	CDS	321	rplX		COG0198	Large ribosomal subunit protein uL24
IFOHMJLD_02784	gene	558	rplE			
IFOHMJLD_02784	CDS	558	rplE		COG0094	Large ribosomal subunit protein uL5
IFOHMJLD_02785	gene	300	rpsN			
IFOHMJLD_02785	CDS	300	rpsN		COG0199	Small ribosomal subunit protein uS14
IFOHMJLD_02786	gene	396	rpsH			
IFOHMJLD_02786	CDS	396	rpsH		COG0096	Small ribosomal subunit protein uS8
IFOHMJLD_02787	gene	570	rplF			
IFOHMJLD_02787	CDS	570	rplF		COG0097	Large ribosomal subunit protein uL6
IFOHMJLD_02788	gene	345	rplR			
IFOHMJLD_02788	CDS	345	rplR		COG0256	Large ribosomal subunit protein uL18
IFOHMJLD_02789	gene	519	rpsE			
IFOHMJLD_02789	CDS	519	rpsE		COG0098	Small ribosomal subunit protein uS5
IFOHMJLD_02790	gene	177	rpmD			
IFOHMJLD_02790	CDS	177	rpmD		COG1841	Large ribosomal subunit protein uL30
IFOHMJLD_02791	gene	447	rplO			
IFOHMJLD_02791	CDS	447	rplO		COG0200	Large ribosomal subunit protein uL15
IFOHMJLD_02792	gene	1347	secY			
IFOHMJLD_02792	CDS	1347	secY		COG0201	Protein translocase subunit SecY
IFOHMJLD_02793	gene	798	map_1			
IFOHMJLD_02793	CDS	798	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
IFOHMJLD_02794	gene	219	infA			
IFOHMJLD_02794	CDS	219	infA		COG0361	Translation initiation factor IF-1
IFOHMJLD_02795	gene	117	rpmJ			
IFOHMJLD_02795	CDS	117	rpmJ		COG0257	Large ribosomal subunit protein bL36
IFOHMJLD_02796	gene	381	rpsM			
IFOHMJLD_02796	CDS	381	rpsM			Small ribosomal subunit protein uS13
IFOHMJLD_02797	gene	390	rpsK			
IFOHMJLD_02797	CDS	390	rpsK		COG0100	Small ribosomal subunit protein uS11
IFOHMJLD_02798	gene	153				
IFOHMJLD_02798	CDS	153				hypothetical protein
IFOHMJLD_02799	gene	606	rpsD			
IFOHMJLD_02799	CDS	606	rpsD			Small ribosomal subunit protein uS4
IFOHMJLD_02800	gene	993	rpoA			
IFOHMJLD_02800	CDS	993	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
IFOHMJLD_02801	gene	486	rplQ			
IFOHMJLD_02801	CDS	486	rplQ			Large ribosomal subunit protein bL17
IFOHMJLD_02802	gene	378				
IFOHMJLD_02802	CDS	378				hypothetical protein
IFOHMJLD_02803	gene	540				
IFOHMJLD_02803	CDS	540				hypothetical protein
IFOHMJLD_02804	gene	1815	mutS_2			
IFOHMJLD_02804	CDS	1815	mutS_2			DNA mismatch repair protein MutS
IFOHMJLD_02805	gene	633				
IFOHMJLD_02805	CDS	633				hypothetical protein
IFOHMJLD_02806	gene	1983	hutU			
IFOHMJLD_02806	CDS	1983	hutU	4.2.1.49		Urocanate hydratase
IFOHMJLD_02807	gene	903				
IFOHMJLD_02807	CDS	903		2.1.2.5		Glutamate formimidoyltransferase
IFOHMJLD_02808	gene	1254	hutI			
IFOHMJLD_02808	CDS	1254	hutI	3.5.2.7	COG1228	Imidazolonepropionase
IFOHMJLD_02809	gene	630	fchA			
IFOHMJLD_02809	CDS	630	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
IFOHMJLD_02810	gene	1497	hutH			
IFOHMJLD_02810	CDS	1497	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
IFOHMJLD_02811	gene	645				
IFOHMJLD_02811	CDS	645				hypothetical protein
IFOHMJLD_02812	gene	1353	tolC			
IFOHMJLD_02812	CDS	1353	tolC		COG1538	Outer membrane protein TolC
IFOHMJLD_02813	gene	1017	srpA			
IFOHMJLD_02813	CDS	1017	srpA			Solvent efflux pump periplasmic linker SrpA
IFOHMJLD_02814	gene	3159	mdtB_2			
IFOHMJLD_02814	CDS	3159	mdtB_2			Multidrug resistance protein MdtB
IFOHMJLD_02815	gene	294				
IFOHMJLD_02815	CDS	294				hypothetical protein
IFOHMJLD_02816	gene	1374				
IFOHMJLD_02816	CDS	1374				hypothetical protein
IFOHMJLD_02817	gene	897				
IFOHMJLD_02817	CDS	897				hypothetical protein
IFOHMJLD_02818	gene	1488				
IFOHMJLD_02818	CDS	1488				hypothetical protein
IFOHMJLD_02819	gene	576				
IFOHMJLD_02819	CDS	576				hypothetical protein
IFOHMJLD_02820	gene	963				
IFOHMJLD_02820	CDS	963				hypothetical protein
IFOHMJLD_02821	gene	2481				
IFOHMJLD_02821	CDS	2481				hypothetical protein
IFOHMJLD_02822	gene	144				
IFOHMJLD_02822	CDS	144				hypothetical protein
IFOHMJLD_02823	gene	1230	xerC_15			
IFOHMJLD_02823	CDS	1230	xerC_15			Tyrosine recombinase XerC
IFOHMJLD_02824	gene	1212	xerC_16			
IFOHMJLD_02824	CDS	1212	xerC_16			Tyrosine recombinase XerC
IFOHMJLD_02825	gene	294				
IFOHMJLD_02825	CDS	294				hypothetical protein
IFOHMJLD_02826	gene	120				
IFOHMJLD_02826	CDS	120				hypothetical protein
IFOHMJLD_02827	gene	3549				
IFOHMJLD_02827	CDS	3549				hypothetical protein
IFOHMJLD_02828	gene	732				
IFOHMJLD_02828	CDS	732				hypothetical protein
IFOHMJLD_02829	gene	273				
IFOHMJLD_02829	CDS	273				hypothetical protein
IFOHMJLD_02830	gene	2193				
IFOHMJLD_02830	CDS	2193				hypothetical protein
IFOHMJLD_02831	gene	2202				
IFOHMJLD_02831	CDS	2202				hypothetical protein
IFOHMJLD_02832	gene	2148				
IFOHMJLD_02832	CDS	2148				hypothetical protein
IFOHMJLD_02833	gene	1563				
IFOHMJLD_02833	CDS	1563				hypothetical protein
IFOHMJLD_02834	gene	1272				
IFOHMJLD_02834	CDS	1272				hypothetical protein
IFOHMJLD_02835	gene	2871				
IFOHMJLD_02835	CDS	2871				hypothetical protein
IFOHMJLD_02836	gene	105				
IFOHMJLD_02836	CDS	105				hypothetical protein
IFOHMJLD_02837	gene	1881				
IFOHMJLD_02837	CDS	1881				hypothetical protein
IFOHMJLD_02838	gene	789				
IFOHMJLD_02838	CDS	789				Iron-sulfur cluster carrier protein
IFOHMJLD_02839	gene	405				
IFOHMJLD_02839	CDS	405				hypothetical protein
IFOHMJLD_02840	gene	417				
IFOHMJLD_02840	CDS	417				hypothetical protein
IFOHMJLD_02841	gene	273				
IFOHMJLD_02841	CDS	273				hypothetical protein
IFOHMJLD_02842	gene	567				
IFOHMJLD_02842	CDS	567				hypothetical protein
IFOHMJLD_02843	gene	759	fpuD			
IFOHMJLD_02843	CDS	759	fpuD	7.2.2.-		Petrobactin import ATP-binding protein FpuD
IFOHMJLD_02844	gene	981	hmuU_2			
IFOHMJLD_02844	CDS	981	hmuU_2		COG0609	Hemin transport system permease protein HmuU
IFOHMJLD_02845	gene	1140				
IFOHMJLD_02845	CDS	1140				hypothetical protein
IFOHMJLD_02846	gene	2079	btuB_9			
IFOHMJLD_02846	CDS	2079	btuB_9			Vitamin B12 transporter BtuB
IFOHMJLD_02847	gene	1101				
IFOHMJLD_02847	CDS	1101				hypothetical protein
IFOHMJLD_02848	gene	2091				
IFOHMJLD_02848	CDS	2091				hypothetical protein
IFOHMJLD_02849	gene	1782				
IFOHMJLD_02849	CDS	1782				hypothetical protein
IFOHMJLD_02850	gene	918				
IFOHMJLD_02850	CDS	918				hypothetical protein
IFOHMJLD_02851	gene	894				
IFOHMJLD_02851	CDS	894				hypothetical protein
IFOHMJLD_02852	gene	777				
IFOHMJLD_02852	CDS	777				hypothetical protein
IFOHMJLD_02853	gene	1275	clsA_2			
IFOHMJLD_02853	CDS	1275	clsA_2	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
IFOHMJLD_02854	gene	330				
IFOHMJLD_02854	CDS	330				hypothetical protein
IFOHMJLD_02855	gene	549	algU_2			
IFOHMJLD_02855	CDS	549	algU_2			RNA polymerase sigma-H factor
IFOHMJLD_02856	gene	627				
IFOHMJLD_02856	CDS	627				hypothetical protein
IFOHMJLD_02857	gene	573				
IFOHMJLD_02857	CDS	573				hypothetical protein
IFOHMJLD_02858	gene	1419	rsmF			
IFOHMJLD_02858	CDS	1419	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
IFOHMJLD_02859	gene	747				
IFOHMJLD_02859	CDS	747				hypothetical protein
IFOHMJLD_02860	gene	1179				
IFOHMJLD_02860	CDS	1179				hypothetical protein
IFOHMJLD_02861	gene	3087	czcA_1			
IFOHMJLD_02861	CDS	3087	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
IFOHMJLD_02862	gene	1239	mdtA_4			
IFOHMJLD_02862	CDS	1239	mdtA_4			Multidrug resistance protein MdtA
IFOHMJLD_02863	gene	405				
IFOHMJLD_02863	CDS	405				hypothetical protein
IFOHMJLD_02864	gene	276				
IFOHMJLD_02864	CDS	276				hypothetical protein
IFOHMJLD_02865	gene	1635	yheS_1			
IFOHMJLD_02865	CDS	1635	yheS_1		COG0488	putative ATP-binding protein YheS
IFOHMJLD_02866	gene	399	divK			
IFOHMJLD_02866	CDS	399	divK			Polar-differentiation response regulator DivK
IFOHMJLD_02867	gene	2250				
IFOHMJLD_02867	CDS	2250				hypothetical protein
IFOHMJLD_02868	gene	2076	ppk_2			
IFOHMJLD_02868	CDS	2076	ppk_2	2.7.4.1	COG0855	Polyphosphate kinase
IFOHMJLD_02869	gene	492				
IFOHMJLD_02869	CDS	492				hypothetical protein
IFOHMJLD_02870	gene	864	rffH_3			
IFOHMJLD_02870	CDS	864	rffH_3	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
IFOHMJLD_02871	gene	1140	rffG			
IFOHMJLD_02871	CDS	1140	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
IFOHMJLD_02872	gene	897	menA			
IFOHMJLD_02872	CDS	897	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
IFOHMJLD_02873	gene	1107				
IFOHMJLD_02873	CDS	1107				hypothetical protein
IFOHMJLD_02874	gene	591	nadD			
IFOHMJLD_02874	CDS	591	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
IFOHMJLD_02875	gene	615	gmk			
IFOHMJLD_02875	CDS	615	gmk	2.7.4.8	COG0194	Guanylate kinase
IFOHMJLD_02876	gene	900	yloC			
IFOHMJLD_02876	CDS	900	yloC	3.1.26.-	COG1561	Endoribonuclease YloC
IFOHMJLD_02877	gene	204				
IFOHMJLD_02877	CDS	204				hypothetical protein
IFOHMJLD_02878	gene	1629				
IFOHMJLD_02878	CDS	1629				hypothetical protein
IFOHMJLD_02879	gene	1308	sasA_10			
IFOHMJLD_02879	CDS	1308	sasA_10	2.7.13.3		Adaptive-response sensory-kinase SasA
IFOHMJLD_02880	gene	690	tsaB			
IFOHMJLD_02880	CDS	690	tsaB			tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
IFOHMJLD_02881	gene	618				
IFOHMJLD_02881	CDS	618				hypothetical protein
IFOHMJLD_02882	gene	1305	murA			
IFOHMJLD_02882	CDS	1305	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
IFOHMJLD_02883	gene	543	rimM			
IFOHMJLD_02883	CDS	543	rimM			Ribosome maturation factor RimM
IFOHMJLD_02884	gene	861				
IFOHMJLD_02884	CDS	861				hypothetical protein
IFOHMJLD_02885	gene	1167	dxr			
IFOHMJLD_02885	CDS	1167	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
IFOHMJLD_02886	gene	1356				
IFOHMJLD_02886	CDS	1356		3.4.24.-	COG0750	Putative zinc metalloprotease
IFOHMJLD_02887	gene	879				
IFOHMJLD_02887	CDS	879				hypothetical protein
IFOHMJLD_02888	gene	792	phnX			
IFOHMJLD_02888	CDS	792	phnX	3.11.1.1		Phosphonoacetaldehyde hydrolase
IFOHMJLD_02889	gene	1089	phnW			
IFOHMJLD_02889	CDS	1089	phnW	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
IFOHMJLD_02890	gene	1548	mdtD			
IFOHMJLD_02890	CDS	1548	mdtD			Putative multidrug resistance protein MdtD
IFOHMJLD_02891	gene	465	nrdG			
IFOHMJLD_02891	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
IFOHMJLD_02892	gene	2394	nrdD			
IFOHMJLD_02892	CDS	2394	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
IFOHMJLD_02893	gene	651				
IFOHMJLD_02893	CDS	651				hypothetical protein
IFOHMJLD_02894	gene	924	ddh			
IFOHMJLD_02894	CDS	924	ddh	1.4.1.16	COG0673	Meso-diaminopimelate D-dehydrogenase
IFOHMJLD_02895	gene	603	ruvA			
IFOHMJLD_02895	CDS	603	ruvA			Holliday junction branch migration complex subunit RuvA
IFOHMJLD_02896	gene	525				
IFOHMJLD_02896	CDS	525				hypothetical protein
IFOHMJLD_02897	gene	738				
IFOHMJLD_02897	CDS	738				hypothetical protein
IFOHMJLD_02898	gene	354				
IFOHMJLD_02898	CDS	354				hypothetical protein
IFOHMJLD_02899	gene	546	yncA			
IFOHMJLD_02899	CDS	546	yncA	2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
IFOHMJLD_02900	gene	1005				
IFOHMJLD_02900	CDS	1005				hypothetical protein
IFOHMJLD_02901	gene	141				
IFOHMJLD_02901	CDS	141				hypothetical protein
IFOHMJLD_02902	gene	702	rpiA			
IFOHMJLD_02902	CDS	702	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
IFOHMJLD_02903	gene	471				
IFOHMJLD_02903	CDS	471				hypothetical protein
IFOHMJLD_02904	gene	246				
IFOHMJLD_02904	CDS	246				hypothetical protein
IFOHMJLD_02905	gene	2160				
IFOHMJLD_02905	CDS	2160				hypothetical protein
IFOHMJLD_02906	gene	393				
IFOHMJLD_02906	CDS	393				hypothetical protein
IFOHMJLD_02907	gene	627				
IFOHMJLD_02907	CDS	627				hypothetical protein
IFOHMJLD_02908	gene	486				
IFOHMJLD_02908	CDS	486				hypothetical protein
IFOHMJLD_02909	gene	1098	tagO_2			
IFOHMJLD_02909	CDS	1098	tagO_2	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
IFOHMJLD_02910	gene	1344	spnQ_1			
IFOHMJLD_02910	CDS	1344	spnQ_1	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
IFOHMJLD_02911	gene	777	rfbF_1			
IFOHMJLD_02911	CDS	777	rfbF_1	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
IFOHMJLD_02912	gene	1080	rfbG_1			
IFOHMJLD_02912	CDS	1080	rfbG_1	4.2.1.45		CDP-glucose 4,6-dehydratase
IFOHMJLD_02913	gene	900	rmd			
IFOHMJLD_02913	CDS	900	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
IFOHMJLD_02914	gene	1029	rfbE			
IFOHMJLD_02914	CDS	1029	rfbE	5.1.3.10	COG0451	CDP-paratose 2-epimerase
IFOHMJLD_02915	gene	1365				
IFOHMJLD_02915	CDS	1365				hypothetical protein
IFOHMJLD_02916	gene	936				
IFOHMJLD_02916	CDS	936				hypothetical protein
IFOHMJLD_02917	gene	1197				
IFOHMJLD_02917	CDS	1197				hypothetical protein
IFOHMJLD_02918	gene	936				
IFOHMJLD_02918	CDS	936				hypothetical protein
IFOHMJLD_02919	gene	1110				
IFOHMJLD_02919	CDS	1110				hypothetical protein
IFOHMJLD_02920	gene	696				
IFOHMJLD_02920	CDS	696				hypothetical protein
IFOHMJLD_02921	gene	813	wbbD			
IFOHMJLD_02921	CDS	813	wbbD	2.4.1.303		UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
IFOHMJLD_02922	gene	888	rffH_4			
IFOHMJLD_02922	CDS	888	rffH_4	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
IFOHMJLD_02923	gene	543	rfbC_3			
IFOHMJLD_02923	CDS	543	rfbC_3	5.1.3.13		dTDP-4-dehydrorhamnose 3,5-epimerase
IFOHMJLD_02924	gene	717				
IFOHMJLD_02924	CDS	717				hypothetical protein
IFOHMJLD_02925	gene	441				
IFOHMJLD_02925	CDS	441				hypothetical protein
IFOHMJLD_02926	gene	951				
IFOHMJLD_02926	CDS	951				hypothetical protein
IFOHMJLD_02927	gene	828				
IFOHMJLD_02927	CDS	828				hypothetical protein
IFOHMJLD_02928	gene	843				
IFOHMJLD_02928	CDS	843				hypothetical protein
IFOHMJLD_02929	gene	1446	cca			
IFOHMJLD_02929	CDS	1446	cca	2.7.7.72		CCA-adding enzyme
IFOHMJLD_02930	gene	2103				
IFOHMJLD_02930	CDS	2103				hypothetical protein
IFOHMJLD_02931	gene	2766	bepA_4			
IFOHMJLD_02931	CDS	2766	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
IFOHMJLD_02932	gene	1164	ypdF			
IFOHMJLD_02932	CDS	1164	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
IFOHMJLD_02933	gene	1338	gdhB			
IFOHMJLD_02933	CDS	1338	gdhB	1.4.1.2		NAD-specific glutamate dehydrogenase
IFOHMJLD_02934	gene	2088				
IFOHMJLD_02934	CDS	2088		3.4.21.26	COG1505	Prolyl endopeptidase
IFOHMJLD_02935	gene	2970				
IFOHMJLD_02935	CDS	2970				hypothetical protein
IFOHMJLD_02936	gene	792				
IFOHMJLD_02936	CDS	792				hypothetical protein
IFOHMJLD_02937	gene	1329				
IFOHMJLD_02937	CDS	1329				hypothetical protein
IFOHMJLD_02938	gene	1791				
IFOHMJLD_02938	CDS	1791				hypothetical protein
IFOHMJLD_02939	gene	726				
IFOHMJLD_02939	CDS	726				hypothetical protein
IFOHMJLD_02940	gene	1611				
IFOHMJLD_02940	CDS	1611				hypothetical protein
IFOHMJLD_02941	gene	2112				
IFOHMJLD_02941	CDS	2112				hypothetical protein
IFOHMJLD_02942	gene	678				
IFOHMJLD_02942	CDS	678				hypothetical protein
IFOHMJLD_02943	gene	174				
IFOHMJLD_02943	CDS	174				hypothetical protein
IFOHMJLD_02944	gene	933				
IFOHMJLD_02944	CDS	933				hypothetical protein
IFOHMJLD_02945	gene	627				
IFOHMJLD_02945	CDS	627		3.4.21.-	COG3340	putative peptidase
IFOHMJLD_02946	gene	456				
IFOHMJLD_02946	CDS	456				hypothetical protein
IFOHMJLD_02947	gene	321				
IFOHMJLD_02947	CDS	321				hypothetical protein
IFOHMJLD_02948	gene	1032				
IFOHMJLD_02948	CDS	1032				hypothetical protein
IFOHMJLD_02949	gene	1182				
IFOHMJLD_02949	CDS	1182				hypothetical protein
IFOHMJLD_02950	gene	1041				
IFOHMJLD_02950	CDS	1041				hypothetical protein
IFOHMJLD_02951	gene	1629				
IFOHMJLD_02951	CDS	1629				hypothetical protein
IFOHMJLD_02952	gene	3270				
IFOHMJLD_02952	CDS	3270			COG4771	TonB-dependent receptor P3
IFOHMJLD_02953	gene	990				
IFOHMJLD_02953	CDS	990				hypothetical protein
IFOHMJLD_02954	gene	537				
IFOHMJLD_02954	CDS	537				hypothetical protein
IFOHMJLD_02955	gene	1335	gdhA			
IFOHMJLD_02955	CDS	1335	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
IFOHMJLD_02956	gene	177				
IFOHMJLD_02956	CDS	177				hypothetical protein
IFOHMJLD_02957	gene	2289	maeB			
IFOHMJLD_02957	CDS	2289	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
IFOHMJLD_02958	gene	396				
IFOHMJLD_02958	CDS	396				hypothetical protein
IFOHMJLD_02959	gene	294				
IFOHMJLD_02959	CDS	294				hypothetical protein
IFOHMJLD_02960	gene	1536	rny_2			
IFOHMJLD_02960	CDS	1536	rny_2	3.1.-.-	COG1418	Ribonuclease Y
IFOHMJLD_02961	gene	756	cutC			
IFOHMJLD_02961	CDS	756	cutC			PF03932 family protein CutC
IFOHMJLD_02962	gene	483				
IFOHMJLD_02962	CDS	483				hypothetical protein
IFOHMJLD_02963	gene	1170	wecH_3			
IFOHMJLD_02963	CDS	1170	wecH_3	2.3.1.-		O-acetyltransferase WecH
IFOHMJLD_02964	gene	567	mtnN			
IFOHMJLD_02964	CDS	567	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
IFOHMJLD_02965	gene	363	ybaN			
IFOHMJLD_02965	CDS	363	ybaN		COG2832	Inner membrane protein YbaN
IFOHMJLD_02966	gene	333	queD			
IFOHMJLD_02966	CDS	333	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
IFOHMJLD_02967	gene	546	queE_1			
IFOHMJLD_02967	CDS	546	queE_1	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
IFOHMJLD_02968	gene	741	lutA			
IFOHMJLD_02968	CDS	741	lutA		COG0247	Lactate utilization protein A
IFOHMJLD_02969	gene	1386	lutB			
