# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	3218523	3219635	-	IMCPIC_02774	595.0	4.1e-214	1.024	0.990	0.815	UniRef:UniRef50_S3YDF9
contig_1	cds	3219831	3221111	-	IMCPIC_02775	567.0	3.1e-201	0.988	0.991	0.653	UniRef:UniRef50_A0A174QRI5
contig_1	cds	3221198	3222310	+	IMCPIC_02776	424.0	2.5e-146	1.076	0.993	0.578	UniRef:UniRef50_I9RNL6
contig_1	cds	3222439	3223395	+	IMCPIC_02777	573.0	4.6e-207	0.987	0.987	0.889	UniRef:UniRef50_I8X338
contig_1	cds	3223425	3224480	-	IMCPIC_02778	413.0	5.5e-142	0.952	0.819	0.602	UniRef:UniRef50_H1DDN7
contig_1	cds	3224572	3224829	+	IMCPIC_02779	95.5	1.6e-25	1.035	0.926	0.591	UniRef:UniRef50_G5H8G8
contig_1	cds	3225067	3225342	+	IMCPIC_02780	117.0	4.1e-34	1.022	0.989	0.699	UniRef:UniRef50_C5J4Z9
contig_1	cds	3225342	3225755	+	IMCPIC_02781	-	-	-	-	-	-
contig_1	cds	3225660	3225863	-	IMCPIC_02782	-	-	-	-	-	-
contig_1	cds	3226162	3226608	+	IMCPIC_02783	169.0	1.1e-52	0.959	0.893	0.556	UniRef:UniRef50_A0A136WE14
contig_1	cds	3226605	3227237	+	IMCPIC_02784	265.0	7.0e-89	0.967	0.910	0.635	UniRef:UniRef50_R9LYN2
contig_1	cds	3227241	3227345	-	IMCPIC_02785	-	-	-	-	-	-
contig_1	cds	3227365	3228327	-	IMCPIC_02786	568.0	6.7e-205	0.997	0.976	0.884	UniRef:UniRef50_A0A212K5Q2
contig_1	cds	3228424	3229173	+	IMCPIC_02787	286.0	7.8e-96	0.904	0.818	0.564	UniRef:UniRef50_P25910
contig_1	cds	3229400	3229726	+	IMCPIC_02788	133.0	5.0e-40	0.991	0.982	0.607	UniRef:UniRef50_A0A1Z4BK96
contig_1	cds	3229736	3230422	-	IMCPIC_02789	239.0	5.7e-78	0.899	0.807	0.571	UniRef:UniRef50_A0A7J0A127
contig_1	cds	3230552	3231436	+	IMCPIC_02790	537.0	9.2e-194	1.017	1.0	0.913	UniRef:UniRef50_K7ZMZ4
contig_1	cds	3231633	3232508	+	IMCPIC_02791	296.0	1.1e-98	1.021	1.010	0.549	UniRef:UniRef50_A0A0I9UPG0
contig_1	cds	3232674	3233498	+	IMCPIC_02792	466.0	3.7e-166	1.0	0.932	0.861	UniRef:UniRef50_A0A0E2AMN0
contig_1	cds	3233839	3234621	-	IMCPIC_02793	453.0	1.1e-161	1.012	1.0	0.863	UniRef:UniRef50_I9B7Z6
contig_1	cds	3234945	3236591	-	IMCPIC_02794	722.0	6.9e-258	0.993	0.938	0.684	UniRef:UniRef50_A0A174DDH5
contig_1	cds	3236628	3238136	-	IMCPIC_02795	583.0	4.6e-205	0.946	0.913	0.712	UniRef:UniRef50_A0A0A2F201
contig_1	cds	3238277	3242011	-	IMCPIC_02796	1556.0	0.0	1.019	0.972	0.614	UniRef:UniRef50_F5J2W3
contig_1	cds	3242208	3242633	-	IMCPIC_02797	275.0	4.3e-95	1.0	1.0	0.993	UniRef:UniRef50_Q64QC4
contig_1	cds	3242729	3243706	+	IMCPIC_02798	662.0	5.6e-242	1.0	0.937	1.0	UniRef:UniRef50_R6X3N1
contig_1	cds	3243744	3244643	+	IMCPIC_02799	316.0	7.6e-106	0.923	0.852	0.652	UniRef:UniRef50_R6DG81
contig_1	cds	3244633	3250506	-	IMCPIC_02800	2014.0	0.0	1.010	1.002	0.528	UniRef:UniRef50_A0A349GZV2
contig_1	cds	3250625	3250996	-	IMCPIC_02801	152.0	1.4e-46	0.943	0.800	0.664	UniRef:UniRef50_I9S997
contig_1	cds	3251149	3251814	+	IMCPIC_02802	275.0	6.3e-92	1.0	0.877	0.661	UniRef:UniRef50_A0A174B2J9
contig_1	cds	3251817	3252632	-	IMCPIC_02803	435.0	8.5e-154	0.952	0.893	0.775	UniRef:UniRef50_Q89Z94
contig_1	cds	3252598	3253863	-	IMCPIC_02804	767.0	2.2e-279	1.005	0.860	0.905	UniRef:UniRef50_A0AAI8MGN6
contig_1	cds	3253860	3254759	-	IMCPIC_02805	602.0	1.9e-219	1.0	1.0	0.993	UniRef:UniRef50_I9S991
contig_1	cds	3254931	3256019	+	IMCPIC_02806	514.0	3.9e-182	1.011	0.956	0.672	UniRef:UniRef50_A0A3D6EEG8
contig_1	cds	3256160	3256336	-	IMCPIC_02807	66.6	7.5e-15	1.0	0.806	0.655	UniRef:UniRef50_U6RHX3
contig_1	cds	3256485	3257126	+	IMCPIC_02808	366.0	2.0e-128	1.0	0.880	0.840	UniRef:UniRef50_U6RNW8
contig_1	cds	3257419	3258798	+	IMCPIC_02809	538.0	1.5e-187	1.0	0.866	0.621	UniRef:UniRef50_O31464
contig_1	cds	3258900	3259538	+	IMCPIC_02810	334.0	2.7e-116	0.986	1.0	0.785	UniRef:UniRef50_E6SWB1
contig_1	cds	3259691	3261403	+	IMCPIC_02811	1101.0	0.0	0.951	0.873	0.996	UniRef:UniRef50_A0A098C0N4
contig_1	cds	3261416	3263515	+	IMCPIC_02812	1043.0	0.0	0.999	0.933	0.754	UniRef:UniRef50_A0AA43HY66
contig_1	cds	3263570	3264895	-	IMCPIC_02813	545.0	1.6e-191	1.011	0.955	0.646	UniRef:UniRef50_D1W1X1
contig_1	cds	3264903	3265610	-	IMCPIC_02814	-	-	-	-	-	-
contig_1	cds	3265718	3266308	+	IMCPIC_02815	238.0	2.1e-78	0.964	0.913	0.598	UniRef:UniRef50_W0EMV9
contig_1	cds	3266311	3266664	+	IMCPIC_02816	159.0	1.2e-49	0.983	0.821	0.591	UniRef:UniRef50_A0A0A0DHX2
contig_1	tRNA	3266730	3266802	+	IMCPIC_02817	78.0	-	-	-	-	-
contig_1	cds	3266852	3268018	-	IMCPIC_02818	534.0	2.5e-189	1.003	0.970	0.728	UniRef:UniRef50_A0A413K2L1
contig_1	cds	3268015	3268530	-	IMCPIC_02819	180.0	2.6e-56	0.959	0.872	0.537	UniRef:UniRef50_A0A0X3AND8
contig_1	cds	3268702	3270528	+	IMCPIC_02820	627.0	2.9e-218	1.010	0.933	0.533	UniRef:UniRef50_A0A344TSC8
contig_1	cds	3270731	3271045	+	IMCPIC_02821	83.6	2.7e-20	1.019	0.938	0.500	UniRef:UniRef50_Q8A9N6
contig_1	cds	3271127	3272050	-	IMCPIC_02822	438.0	9.4e-154	0.935	0.842	0.739	UniRef:UniRef50_A0A174WR82
contig_1	cds	3272058	3272636	-	IMCPIC_02823	269.0	9.3e-91	1.0	0.919	0.698	UniRef:UniRef50_Q89ZC0
contig_1	cds	3272633	3274018	-	IMCPIC_02824	799.0	2.5e-291	1.048	1.0	0.824	UniRef:UniRef50_G1WEQ1
contig_1	cds	3274015	3274755	-	IMCPIC_02825	372.0	8.2e-130	1.0	0.901	0.687	UniRef:UniRef50_G6AGI9
contig_1	cds	3274889	3275434	-	IMCPIC_02826	209.0	1.2e-67	1.099	0.985	0.538	UniRef:UniRef50_Q89ZC3
contig_1	cds	3275421	3275753	-	IMCPIC_02827	162.0	4.3e-51	1.0	0.902	0.627	UniRef:UniRef50_R7P922
contig_1	cds	3275870	3276232	+	IMCPIC_02828	165.0	7.6e-52	0.992	0.832	0.723	UniRef:UniRef50_B0MWR8
contig_1	cds	3276199	3276765	-	IMCPIC_02829	339.0	2.6e-118	1.0	0.839	0.846	UniRef:UniRef50_K9EQV0
contig_1	cds	3276920	3278089	+	IMCPIC_02830	679.0	3.3e-246	1.059	1.0	0.803	UniRef:UniRef50_Q89ZC7
contig_1	cds	3278171	3278653	-	IMCPIC_02831	227.0	3.6e-75	0.988	0.888	0.671	UniRef:UniRef50_I9SJG5
contig_1	cds	3278740	3279495	-	IMCPIC_02832	321.0	4.0e-109	0.964	0.840	0.661	UniRef:UniRef50_A0A1H7GRM7
contig_1	cds	3279586	3281121	-	IMCPIC_02833	499.0	1.1e-171	1.0	0.977	0.509	UniRef:UniRef50_A0A3M9NMM5
contig_1	cds	3281231	3281524	-	IMCPIC_02834	138.0	4.2e-42	0.990	0.914	0.729	UniRef:UniRef50_Q89ZF9
contig_1	cds	3281540	3281935	-	IMCPIC_02835	184.0	1.5e-59	0.962	0.947	0.778	UniRef:UniRef50_A0A0N7IG15
contig_1	cds	3282221	3284509	+	IMCPIC_02836	1251.0	0.0	0.996	0.943	0.822	UniRef:UniRef50_A0A9E2JAW4
contig_1	cds	3284506	3284682	+	IMCPIC_02837	77.8	2.6e-19	0.983	0.838	0.737	UniRef:UniRef50_A0A1M5C2R7
contig_1	cds	3284848	3286182	+	IMCPIC_02838	701.0	2.0e-252	1.002	0.861	0.764	UniRef:UniRef50_P24295
contig_1	cds	3286635	3287171	+	IMCPIC_02839	189.0	5.6e-60	0.983	0.931	0.583	UniRef:UniRef50_F7LT25
contig_1	cds	3287218	3288207	+	IMCPIC_02840	408.0	1.3e-141	1.015	0.997	0.596	UniRef:UniRef50_E5C435
contig_1	cds	3288388	3291657	+	IMCPIC_02841	1290.0	0.0	1.020	1.007	0.582	UniRef:UniRef50_S3C2U9
contig_1	cds	3291678	3293306	+	IMCPIC_02842	742.0	1.8e-266	1.009	1.007	0.687	UniRef:UniRef50_I8UWU4
contig_1	cds	3293338	3294378	+	IMCPIC_02843	-	-	-	-	-	-
contig_1	cds	3294402	3295583	+	IMCPIC_02844	508.0	7.1e-179	1.008	0.983	0.649	UniRef:UniRef50_I9VJN6
contig_1	cds	3295597	3296628	+	IMCPIC_02845	641.0	3.4e-233	1.0	1.0	0.933	UniRef:UniRef50_I9B848
contig_1	cds	3296797	3297117	-	IMCPIC_02846	202.0	6.3e-67	1.0	0.828	0.962	UniRef:UniRef50_A0A015VYG3
contig_1	cds	3297318	3297773	+	IMCPIC_02847	155.0	3.7e-47	1.020	0.969	0.591	UniRef:UniRef50_I9RPL6
contig_1	cds	3298298	3298924	+	IMCPIC_02848	240.0	1.5e-78	0.995	0.838	0.556	UniRef:UniRef50_A0A8I0E4V9
contig_1	cds	3298921	3299853	+	IMCPIC_02849	514.0	3.4e-184	0.987	0.962	0.853	UniRef:UniRef50_F9Z868
contig_1	cds	3300669	3300842	-	IMCPIC_02850	104.0	3.9e-30	1.0	1.0	0.982	UniRef:UniRef50_I9B851
contig_1	cds	3300947	3301624	-	IMCPIC_02851	425.0	1.2e-151	1.0	1.0	0.964	UniRef:UniRef50_I9VJZ0
contig_1	cds	3301627	3303738	-	IMCPIC_02852	834.0	1.9e-297	1.050	1.019	0.657	UniRef:UniRef50_E1WVK3
contig_1	cds	3303750	3305360	-	IMCPIC_02853	1035.0	0.0	1.0	1.0	0.963	UniRef:UniRef50_F9Z4Z5
contig_1	cds	3305381	3306106	-	IMCPIC_02854	281.0	2.6e-94	1.004	0.957	0.570	UniRef:UniRef50_A0A3R6NHJ4
contig_1	cds	3306117	3307907	-	IMCPIC_02855	899.0	0.0	1.017	1.0	0.734	UniRef:UniRef50_Q64Q58
contig_1	cds	3307920	3309248	-	IMCPIC_02856	658.0	1.5e-236	0.973	0.947	0.858	UniRef:UniRef50_I9VJZ5
contig_1	cds	3309268	3310059	-	IMCPIC_02857	457.0	4.4e-163	1.0	0.978	0.935	UniRef:UniRef50_I9K7U8
contig_1	cds	3310302	3313271	-	IMCPIC_02858	1330.0	0.0	0.991	0.932	0.659	UniRef:UniRef50_F8X326
contig_1	cds	3313518	3315605	+	IMCPIC_02859	793.0	6.2e-281	1.013	0.950	0.553	UniRef:UniRef50_D8DUI0
contig_1	cds	3315753	3317090	+	IMCPIC_02860	587.0	2.1e-207	1.0	0.861	0.656	UniRef:UniRef50_P24295
contig_1	cds	3317234	3318397	+	IMCPIC_02861	633.0	4.5e-228	0.997	0.908	0.798	UniRef:UniRef50_A0A6N2QXU0
contig_1	cds	3318481	3321246	-	IMCPIC_02862	1408.0	0.0	0.997	0.977	0.754	UniRef:UniRef50_I9RR94
contig_1	cds	3321250	3323352	-	IMCPIC_02863	974.0	0.0	1.011	0.963	0.698	UniRef:UniRef50_I8X4V0
contig_1	cds	3323617	3325062	-	IMCPIC_02864	576.0	2.2e-201	1.222	0.987	0.537	UniRef:UniRef50_A0A2S2DVX0
contig_1	cds	3325216	3326058	+	IMCPIC_02865	360.0	5.4e-124	0.968	0.941	0.690	UniRef:UniRef50_A0A108TB28
contig_1	cds	3326208	3327035	+	IMCPIC_02866	544.0	4.5e-197	1.0	1.0	1.0	UniRef:UniRef50_I9B864
contig_1	cds	3327044	3327994	+	IMCPIC_02867	649.0	2.6e-237	1.0	1.0	1.0	UniRef:UniRef50_I9VK03
contig_1	cds	3328129	3328569	-	IMCPIC_02868	142.0	3.6e-42	0.959	0.854	0.593	UniRef:UniRef50_U6REL7
contig_1	cds	3329227	3329943	-	IMCPIC_02869	455.0	4.6e-163	0.987	0.979	0.953	UniRef:UniRef50_I9GHC2
contig_1	cds	3329940	3330482	-	IMCPIC_02870	286.0	8.7e-98	0.983	0.839	0.768	UniRef:UniRef50_A0A642KMG9
contig_1	cds	3330479	3331366	-	IMCPIC_02871	514.0	1.8e-183	0.990	0.809	0.870	UniRef:UniRef50_Q83AP7
contig_1	cds	3331391	3332203	-	IMCPIC_02872	332.0	1.6e-113	0.981	0.957	0.615	UniRef:UniRef50_A0A9E0VPK8
contig_1	cds	3332203	3332898	-	IMCPIC_02873	266.0	2.0e-88	1.061	0.976	0.518	UniRef:UniRef50_A0A5J4PWT0
contig_1	cds	3332895	3334004	-	IMCPIC_02874	-	-	-	-	-	-
contig_1	cds	3334011	3334946	-	IMCPIC_02875	633.0	6.4e-231	1.0	0.942	1.0	UniRef:UniRef50_A0A4Q0U0K6
contig_1	cds	3334951	3336147	-	IMCPIC_02876	-	-	-	-	-	-
contig_1	cds	3336155	3337090	-	IMCPIC_02877	-	-	-	-	-	-
contig_1	cds	3337077	3338441	-	IMCPIC_02878	-	-	-	-	-	-
contig_1	cds	3338428	3339456	-	IMCPIC_02879	369.0	1.4e-125	1.012	0.966	0.546	UniRef:UniRef50_A0A182ATK8
contig_1	cds	3339459	3340358	-	IMCPIC_02880	403.0	1.7e-140	0.997	0.958	0.674	UniRef:UniRef50_A0A380YKJ8
contig_1	cds	3340360	3341439	-	IMCPIC_02881	578.0	1.0e-206	0.972	0.831	0.756	UniRef:UniRef50_P26397
contig_1	cds	3341445	3342221	-	IMCPIC_02882	316.0	7.5e-107	1.004	0.833	0.571	UniRef:UniRef50_A0A239VBE9
contig_1	cds	3342259	3343602	-	IMCPIC_02883	606.0	3.8e-214	1.036	0.825	0.626	UniRef:UniRef50_S0FSI4
contig_1	cds	3343621	3344718	-	IMCPIC_02884	459.0	3.1e-160	0.997	0.931	0.646	UniRef:UniRef50_A0A174QLB2
contig_1	cds	3344770	3345255	-	IMCPIC_02885	176.0	5.3e-55	1.0	0.931	0.547	UniRef:UniRef50_E6SSX3
contig_1	cds	3345300	3345926	-	IMCPIC_02886	266.0	1.6e-89	1.005	0.986	0.632	UniRef:UniRef50_I8YHY2
contig_1	cds	3346571	3346963	+	IMCPIC_02887	256.0	5.4e-88	1.0	0.935	0.992	UniRef:UniRef50_I9K7X7
contig_1	cds	3347035	3349194	+	IMCPIC_02888	1284.0	0.0	1.001	1.001	0.888	UniRef:UniRef50_Q5L9R8
contig_1	cds	3349426	3349671	-	IMCPIC_02889	80.5	9.0e-20	0.926	0.872	0.507	UniRef:UniRef50_E6SUT4
contig_1	cds	3349939	3350409	+	IMCPIC_02890	160.0	3.7e-49	0.955	0.861	0.544	UniRef:UniRef50_A0A412YLE7
contig_1	cds	3350706	3351407	-	IMCPIC_02891	314.0	2.2e-107	1.0	0.925	0.648	UniRef:UniRef50_B3CDA4
contig_1	cds	3351437	3351577	-	IMCPIC_02892	77.4	1.4e-19	1.0	0.902	0.935	UniRef:UniRef50_U6R7Q4
contig_1	cds	3351558	3352562	-	IMCPIC_02893	573.0	1.6e-206	1.0	1.0	0.817	UniRef:UniRef50_Q64Q09
contig_1	cds	3352623	3353168	+	IMCPIC_02894	-	-	-	-	-	-
contig_1	cds	3353334	3353687	+	IMCPIC_02895	223.0	6.0e-75	1.0	0.836	0.966	UniRef:UniRef50_I9K7Y7
contig_1	cds	3353674	3354411	+	IMCPIC_02896	447.0	1.2e-159	0.996	0.996	0.902	UniRef:UniRef50_G5SMD5
contig_1	cds	3354374	3354898	+	IMCPIC_02897	208.0	1.7e-67	0.994	0.983	0.636	UniRef:UniRef50_G5SMD6
contig_1	cds	3355035	3355637	-	IMCPIC_02898	313.0	6.6e-108	1.015	0.906	0.833	UniRef:UniRef50_Q5L9Q7
contig_1	cds	3355772	3356695	+	IMCPIC_02899	489.0	7.3e-174	0.974	0.857	0.813	UniRef:UniRef50_Q5L9Q6
contig_1	cds	3356824	3357474	+	IMCPIC_02900	377.0	1.2e-132	1.0	0.939	0.810	UniRef:UniRef50_A0A3E5GCY7
contig_1	ncRNA-region	3357598	3357780	+	-	105.3	6.5e-18	-	-	-	RFAM:RF00174
contig_1	cds	3357814	3360207	+	IMCPIC_02901	1123.0	0.0	0.997	0.924	0.708	UniRef:UniRef50_A0A4S2AT59
contig_1	cds	3360215	3360679	+	IMCPIC_02902	261.0	1.2e-88	0.994	0.805	0.771	UniRef:UniRef50_A0A173YEP4
contig_1	cds	3360773	3362320	+	IMCPIC_02903	752.0	8.9e-272	0.915	0.967	0.826	UniRef:UniRef50_F7M1E9
contig_1	cds	3362328	3363416	-	IMCPIC_02904	443.0	8.0e-154	0.992	0.884	0.630	UniRef:UniRef50_Q8RLU1
contig_1	cds	3363423	3364214	-	IMCPIC_02905	315.0	1.2e-106	0.992	0.935	0.579	UniRef:UniRef50_Q5L9P9
contig_1	cds	3364408	3365286	+	IMCPIC_02906	472.0	1.7e-167	1.003	0.877	0.812	UniRef:UniRef50_A6LFV3
contig_1	cds	3365389	3366744	-	IMCPIC_02907	460.0	7.9e-158	1.060	0.998	0.508	UniRef:UniRef50_A0A3M8EN86
contig_1	cds	3366764	3367930	-	IMCPIC_02908	500.0	1.9e-175	0.987	0.903	0.653	UniRef:UniRef50_Q8A684
contig_1	cds	3367933	3368793	-	IMCPIC_02909	401.0	4.2e-140	1.0	0.979	0.699	UniRef:UniRef50_A0A174TCK2
contig_1	cds	3368860	3369402	-	IMCPIC_02910	298.0	4.6e-103	0.978	0.957	0.807	UniRef:UniRef50_Q8A682
contig_1	cds	3369399	3370703	-	IMCPIC_02911	603.0	2.0e-214	1.124	1.0	0.650	UniRef:UniRef50_A0A2N0HFD0
contig_1	cds	3370751	3371368	-	IMCPIC_02912	349.0	6.0e-122	0.932	0.845	0.859	UniRef:UniRef50_A6L989
contig_1	cds	3371418	3372107	-	IMCPIC_02913	327.0	1.7e-112	1.004	0.881	0.713	UniRef:UniRef50_A0A971JUS8
contig_1	cds	3372284	3373591	+	IMCPIC_02914	847.0	1.8e-311	1.0	1.0	1.0	UniRef:UniRef50_A0A0I9S4Q7
contig_1	cds	3373588	3375216	+	IMCPIC_02915	1029.0	0.0	1.0	1.0	0.993	UniRef:UniRef50_I8X2K7
contig_1	cds	3375344	3375547	-	IMCPIC_02916	-	-	-	-	-	-
contig_1	cds	3375826	3376725	+	IMCPIC_02917	326.0	6.3e-110	1.007	0.926	0.595	UniRef:UniRef50_A0A1V5YMW6
contig_1	cds	3376738	3377352	+	IMCPIC_02918	259.0	2.2e-86	0.931	0.809	0.647	UniRef:UniRef50_A0A7D4GC65
contig_1	cds	3377385	3377975	+	IMCPIC_02919	275.0	2.1e-93	0.934	0.910	0.672	UniRef:UniRef50_W0EKZ4
contig_1	cds	3377947	3379053	-	IMCPIC_02920	473.0	1.6e-165	0.916	0.845	0.694	UniRef:UniRef50_I8XYZ2
contig_1	cds	3379104	3380000	+	IMCPIC_02921	380.0	3.7e-131	1.0	0.940	0.624	UniRef:UniRef50_B0MSL7
contig_1	cds	3379997	3381136	-	IMCPIC_02922	656.0	3.0e-237	1.137	1.0	0.742	UniRef:UniRef50_A0A7M1B8R9
contig_1	cds	3381156	3382019	-	IMCPIC_02923	396.0	2.3e-137	1.007	0.848	0.685	UniRef:UniRef50_A0A2N1HBY2
contig_1	cds	3382199	3382690	-	IMCPIC_02924	221.0	7.6e-73	0.994	0.862	0.636	UniRef:UniRef50_Q8A668
contig_1	cds	3382747	3384822	+	IMCPIC_02925	1048.0	0.0	1.133	0.985	0.695	UniRef:UniRef50_A0A174UT71
contig_1	cds	3384888	3387137	+	IMCPIC_02926	1252.0	0.0	0.999	0.948	0.881	UniRef:UniRef50_Q8A666
contig_1	cds	3387216	3387614	-	IMCPIC_02927	191.0	5.0e-62	1.0	0.874	0.697	UniRef:UniRef50_K9DZB9
contig_1	cds	3387731	3389365	+	IMCPIC_02928	734.0	2.1e-263	0.998	0.984	0.669	UniRef:UniRef50_A0A173QZE1
contig_1	cds	3389481	3389756	+	IMCPIC_02929	92.4	3.7e-24	1.088	1.0	0.919	UniRef:UniRef50_A0A0E2AZL0
contig_1	cds	3389881	3390285	+	IMCPIC_02930	-	-	-	-	-	-
contig_1	cds	3390456	3391694	+	IMCPIC_02931	585.0	1.8e-208	1.085	1.004	0.774	UniRef:UniRef50_R6FRW5
contig_1	cds	3391771	3394857	+	IMCPIC_02932	1386.0	0.0	0.992	0.899	0.705	UniRef:UniRef50_A0A2C9CKX9
contig_1	cds	3394983	3396161	+	IMCPIC_02933	491.0	3.6e-172	1.041	0.983	0.647	UniRef:UniRef50_Q8A646
contig_1	cds	3396308	3397054	-	IMCPIC_02934	415.0	4.7e-147	1.008	1.004	0.844	UniRef:UniRef50_A0A0I9S4R8
contig_1	cds	3397090	3398508	-	IMCPIC_02935	653.0	1.9e-232	1.165	1.002	0.624	UniRef:UniRef50_U6RQA5
contig_1	cds	3398505	3399077	-	IMCPIC_02936	220.0	8.6e-72	0.968	0.929	0.652	UniRef:UniRef50_A0A7W6HYI2
contig_1	cds	3399196	3399822	+	IMCPIC_02937	-	-	-	-	-	-
contig_1	cds	3399819	3400367	+	IMCPIC_02938	184.0	5.2e-58	0.951	0.945	0.509	UniRef:UniRef50_A0A495VR19
contig_1	cds	3400351	3400680	+	IMCPIC_02939	-	-	-	-	-	-
contig_1	cds	3401156	3402430	+	IMCPIC_02940	576.0	3.8e-204	0.972	0.886	0.684	UniRef:UniRef50_A0A174V4B2
contig_1	cds	3402495	3403457	-	IMCPIC_02941	568.0	6.7e-205	0.997	0.976	0.884	UniRef:UniRef50_A0A212K5Q2
contig_1	cds	3403534	3404328	+	IMCPIC_02942	377.0	1.9e-131	1.004	1.0	0.694	UniRef:UniRef50_A0A6L7VN22
contig_1	cds	3404346	3404840	+	IMCPIC_02943	197.0	5.1e-63	1.159	0.979	0.547	UniRef:UniRef50_A0A3D1KHU9
contig_1	cds	3404843	3405319	-	IMCPIC_02944	211.0	8.2e-69	1.063	0.889	0.589	UniRef:UniRef50_D1PWR9
contig_1	cds	3405470	3406750	+	IMCPIC_02945	559.0	1.1e-197	0.962	0.897	0.639	UniRef:UniRef50_A0A7G1HUF9
contig_1	cds	3406753	3406878	-	IMCPIC_02946	-	-	-	-	-	-
contig_1	cds	3407036	3407500	-	IMCPIC_02947	171.0	2.2e-53	1.0	0.928	0.565	UniRef:UniRef50_G8UPZ2
contig_1	cds	3407500	3408090	-	IMCPIC_02948	265.0	4.2e-89	0.969	0.936	0.721	UniRef:UniRef50_K9E233
contig_1	cds	3408127	3408597	-	IMCPIC_02949	222.0	1.2e-73	1.026	0.988	0.756	UniRef:UniRef50_Q8A632
contig_1	cds	3408604	3409428	-	IMCPIC_02950	293.0	1.1e-97	1.0	0.887	0.591	UniRef:UniRef50_K9DXJ8
contig_1	tRNA	3409508	3409595	-	IMCPIC_02951	78.3	-	-	-	-	-
contig_1	cds	3409757	3410533	-	IMCPIC_02952	384.0	2.1e-134	1.0	0.963	0.725	UniRef:UniRef50_A0A0P0M1L3
contig_1	cds	3410537	3411247	-	IMCPIC_02953	338.0	4.2e-117	0.992	0.979	0.714	UniRef:UniRef50_A0A1C7H0P8
contig_1	cds	3411255	3412229	-	IMCPIC_02954	476.0	2.8e-168	0.997	0.931	0.734	UniRef:UniRef50_A0A7W5UJB1
contig_1	cds	3412308	3412991	-	IMCPIC_02955	328.0	5.7e-113	1.0	0.904	0.731	UniRef:UniRef50_A0A180FPX7
contig_1	cds	3413045	3413836	+	IMCPIC_02956	487.0	1.3e-174	0.996	0.926	0.947	UniRef:UniRef50_Q5L9K4
contig_1	cds	3413949	3414821	+	IMCPIC_02957	382.0	4.7e-132	1.148	0.988	0.592	UniRef:UniRef50_Q8A625
contig_1	cds	3414895	3415875	+	IMCPIC_02958	499.0	7.5e-177	1.0	0.879	0.764	UniRef:UniRef50_A0A098C338
contig_1	cds	3415936	3416802	-	IMCPIC_02959	311.0	1.3e-104	0.979	0.956	0.574	UniRef:UniRef50_A0AA43LKC4
contig_1	cds	3416802	3418034	-	IMCPIC_02960	605.0	2.5e-216	0.978	0.933	0.736	UniRef:UniRef50_A0A143XPP5
contig_1	cds	3418049	3418810	-	IMCPIC_02961	243.0	9.6e-79	0.976	0.961	0.502	UniRef:UniRef50_Q73J79
contig_1	cds	3418927	3420270	-	IMCPIC_02962	562.0	2.1e-198	1.007	0.962	0.640	UniRef:UniRef50_A0A522FMC9
contig_1	cds	3420283	3421473	-	IMCPIC_02963	527.0	3.2e-185	1.058	0.869	0.630	UniRef:UniRef50_Q2KWB4
contig_1	cds	3421590	3423833	-	IMCPIC_02964	1078.0	0.0	0.999	0.912	0.716	UniRef:UniRef50_K1KFL1
contig_1	cds	3423906	3425876	+	IMCPIC_02965	748.0	1.0e-264	1.056	1.001	0.574	UniRef:UniRef50_A0A6F9ZMP0
contig_1	cds	3426045	3427973	-	IMCPIC_02966	683.0	1.8e-239	1.008	0.934	0.536	UniRef:UniRef50_B3C5P6
contig_1	cds	3428170	3429213	-	IMCPIC_02967	449.0	2.1e-156	0.988	0.833	0.641	UniRef:UniRef50_A0A7C3EEN6
contig_1	cds	3429300	3429884	-	IMCPIC_02968	-	-	-	-	-	-
contig_1	cds	3429901	3430644	-	IMCPIC_02969	-	-	-	-	-	-
contig_1	cds	3430645	3431205	-	IMCPIC_02970	203.0	4.7e-65	0.919	0.872	0.556	UniRef:UniRef50_E6MNZ8
contig_1	cds	3431219	3432916	-	IMCPIC_02971	738.0	9.8e-264	0.993	0.926	0.638	UniRef:UniRef50_F9D1E3
contig_1	cds	3432971	3434773	-	IMCPIC_02972	788.0	8.8e-282	1.018	0.915	0.655	UniRef:UniRef50_Q9JS61
contig_1	cds	3435387	3437462	-	IMCPIC_02973	1023.0	0.0	1.0	0.966	0.893	UniRef:UniRef50_I9B8G7
contig_1	cds	3437479	3439629	-	IMCPIC_02974	1027.0	0.0	1.071	1.0	0.831	UniRef:UniRef50_Q64PS3
contig_1	cds	3439648	3441804	-	IMCPIC_02975	1082.0	0.0	1.008	1.0	0.849	UniRef:UniRef50_Q64PS2
contig_1	cds	3441810	3443117	-	IMCPIC_02976	770.0	3.9e-281	1.0	0.978	0.860	UniRef:UniRef50_I9B812
contig_1	cds	3443149	3444081	-	IMCPIC_02977	487.0	8.3e-174	0.939	1.0	0.835	UniRef:UniRef50_I9VK01
contig_1	cds	3444325	3444915	+	IMCPIC_02978	194.0	2.2e-61	0.893	0.888	0.577	UniRef:UniRef50_A0A1C5MYC3
